iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3
270,26.364229750279407,0.19793213689324887,0.2845855799969286,37.80819573570773,0.005209857330819133,0.520443954685719,1.235915914855006,1.0571169124437912e-10,0.19319973098891777,0.1556326881976626,0.01632984447453805,0.1954581459857147,0.014904156291754232,0.2908683062727935,0.24224029183574203,0.016609003150537725,0.5437217880326759
271,26.41525065279211,0.1975615773969892,0.3070217198692262,38.88984908878017,0.005174980033764154,0.5202960871843312,1.238178022265432,1.3990706161963964e-10,0.19310340052431235,0.15547111605076072,0.016304605728415137,0.1954346684155089,0.014866793938573696,0.29086031204118606,0.2421957578631215,0.016444372023459556,0.5436727590505835
272,25.90235474044549,0.1970429435379856,0.3138658588286489,37.81509958585461,0.005140094232798483,0.5210140557523695,1.2401929730885342,1.7460212977534077e-10,0.19299805850449986,0.15529562260152818,0.0162787061321942,0.19540905772707373,0.014826070665646738,0.2908515783107793,0.24214787646793395,0.016267996403712022,0.5436203721710151
273,26.618107446790273,0.19640056704958583,0.3204799119848758,39.2303799091141,0.0051052016282068435,0.522500790154268,1.2419920613442479,2.089405170251339e-10,0.19288913605016914,0.15510816340538727,0.016252246937677337,0.19539026774006407,0.014782333945174518,0.2908421638092894,0.2421141271495744,0.016081547916947547,0.5435650828672186
274,27.280673746216053,0.20224883192132595,0.30606419313699007,41.94119441382879,0.005070303920605558,0.5246710037779994,1.2435927733395507,2.4231339182157384e-10,0.1927744608219969,0.15491272288106214,0.0162257163333862,0.1953693210362872,0.014736648404423163,0.2908323094216417,0.24207679745517344,0.015889258527648217,0.5435080368684779
275,26.11286399060385,0.26768477066495394,0.30584030295722187,143.0594537522133,0.0050354028108596585,0.525787786325671,1.245493130687907,2.706846960624174e-10,0.19266674667967448,0.15472952133630088,0.016200939633531596,0.1953493652747975,0.014693869349004083,0.2908230703451173,0.24204130879682714,0.015710381259335236,0.5434547667266734
276,26.83406695078587,0.268206966391287,0.30293518817052245,230.33256307364258,0.0050005,0.5259651236599862,1.2476207241133692,2.937665528241701e-10,0.19256871736823097,0.15456207749470044,0.01617722076634967,0.19533109465481738,0.014654956368535027,0.2908146711437532,0.24200871736974566,0.015547857308363975,0.5434062017780499
277,26.35845420920381,0.20631862364391795,0.3007443470414728,246.28907466612665,0.004965597189140341,0.5253087002050347,1.2499414039137284,3.114035380192403e-10,0.19247965827214905,0.15440925837853775,0.01615455879254584,0.19531441486239337,0.014619623110199598,0.2908070518833629,0.24197886940043287,0.015400381470077334,0.5433620090929878
278,26.65119706505077,0.19421286276824576,0.30526219797320664,145.18196011989693,0.004930696079394444,0.5239170909694008,1.2524804454217977,3.231812185969518e-10,0.1923953766666034,0.15426486173468937,0.016133138405508937,0.1952984055994354,0.014586271056893517,0.2907998555770255,0.24195032711105907,0.015262145730225291,0.5433205131948129
279,26.180574745816614,0.1938888046432574,0.29968385910615325,38.03647991398309,0.004895798371793159,0.5234839875178157,1.2547433865098587,3.3391330788021645e-10,0.19230122817096396,0.1541054656945149,0.016110883913487913,0.1952796896885528,0.0145493443747866,0.290791880913965,0.24191742219384685,0.015111687150396545,0.5432755732893599
280,25.934212992101596,0.19341711125310257,0.2921684698667377,37.0904587514227,0.004860905767201518,0.5238995617726472,1.2567578943591373,3.4367179056330123e-10,0.19219732800077996,0.15393115175721722,0.01608771789015826,0.19525836825004766,0.014508900686375895,0.2907831425064821,0.24188034879963788,0.0149493889652008,0.5432272726146667
281,25.53302322944979,0.1928133337538121,0.3051066040061414,36.24788218367618,0.0048260199662358465,0.5250676452520188,1.258549331442603,3.5252849600704544e-10,0.19208446219045558,0.15374314162748176,0.01606374929816713,0.19523465824879302,0.014465220474432376,0.29077369592025076,0.2418394987970255,0.014776487094700488,0.5431759165428148
282,26.458218229609578,0.2615407327100435,0.3050566229503602,39.10504294001537,0.004791142669180866,0.5269037743900183,1.2601408611205076,3.6055366950537233e-10,0.1919638514654348,0.15354347282861136,0.016039310666448533,0.19520885489799752,0.014418734708975332,0.2907636259275969,0.24179538515199714,0.014594748339033849,0.5431219501006614
283,27.370504036214836,0.35391712345555676,0.29649020708166063,219.3581040338893,0.004756275575906832,0.5277668627738019,1.2619774634372871,3.6320043855086073e-10,0.19185442930310628,0.15336158154955098,0.016015975489471847,0.19518538218587075,0.014376544431949476,0.2907544876291561,0.24175520689142369,0.01443029087837148,0.5430729092012903
284,26.240901582867203,0.3300267178726983,0.29677971196360886,286.8280174463177,0.004721420385786677,0.527764253980522,1.2640103750516056,3.611904536855319e-10,0.19175718795228944,0.15319876148934644,0.01599351773479614,0.1951645057659715,0.014339017979811856,0.2907463720060788,0.24171930799478014,0.014283844319709355,0.5430290792938713
285,26.317252733042633,0.22716862581752226,0.2963934540748596,264.978051536639,0.004686578797613198,0.5269949133060872,1.2662217418331356,3.550245303715676e-10,0.19167044033626904,0.15305239628163952,0.015971857047656215,0.19514586009417162,0.014305505369953739,0.29073913747182056,0.24168710014785852,0.014152870430269722,0.5429897667294104
286,27.963586352592042,0.19077474835686134,0.29663809784688056,166.5461019580232,0.0046517525095162455,0.5255502067340575,1.2686316826961856,3.4487216625711166e-10,0.19158995430058853,0.15291620481870938,0.015951133641469533,0.19512850969601184,0.014274437452057599,0.2907324320793221,0.24165715807648133,0.014031927851207058,0.5429533989659652
287,25.7575476625736,0.19048891152716863,0.301888040965423,36.9152122729393,0.0046169432188799715,0.5250218762145638,1.270778396491687,3.359100918802975e-10,0.19149998614684063,0.15276540643875444,0.015929690725197166,0.1951088836061129,0.014239906844218459,0.29072497065580877,0.24162379682219856,0.013899841080022554,0.5429138999417905
288,25.95434468035219,0.19007166686732263,0.2932039708830416,38.46565155545893,0.00458215262226009,0.5253042507389017,1.272689146110762,3.2798902253905457e-10,0.19140175383856903,0.15260195897378273,0.01590772696935561,0.1950872639591784,0.014202357774838427,0.2907168445539311,0.24158747463053895,0.013758297273262193,0.5428717038304725
289,26.577095518992735,0.18955009690085023,0.3088409439660609,39.45722138918344,0.004547382415301199,0.526304760244988,1.274394492048152,3.209801664626693e-10,0.19130120390496927,0.15242899041924998,0.01588537055290186,0.1950722128937006,0.01416243025362655,0.2907081767258085,0.24156478871579873,0.013609774705347568,0.5428274980532899
290,26.148118068552176,0.24217124266563134,0.30708570987917483,36.156550592403136,0.004512634292654133,0.5279419676344451,1.275907545776861,3.1477211460803804e-10,0.19119067838145887,0.1522412635894509,0.015862287380413502,0.1950540996945912,0.01411904271118303,0.2906987541803313,0.2415371712405521,0.013450522340983078,0.5427801941894549
291,25.72112315779416,0.31042922347874086,0.30140691716223955,220.7259373620311,0.0044779099478933675,0.5286740227323793,1.2776430536333077,3.055504918377146e-10,0.19109002494226604,0.15206985936599313,0.01584043491382947,0.19503746323368715,0.014079539417979339,0.2906901744946823,0.24151173446240837,0.013306014566590262,0.5427370990663641
292,27.21129445417958,0.2820968219594377,0.3088616509921849,266.3201442163587,0.004443211073434475,0.5286022503723293,1.279569636239342,2.938782852606712e-10,0.19100003172427904,0.15191563951014803,0.015819457957874556,0.19502254696423157,0.014044168221314865,0.29068250110989463,0.24148878968076384,0.013176501514463621,0.5426983431857042
293,26.036126134948343,0.20207928065048364,0.3012969649862498,262.8256492666354,0.004408539360451648,0.5278189731994825,1.2816601343386684,2.8030203002524e-10,0.19091873828708686,0.15177562702602831,0.015799417172255678,0.19500900823729772,0.014012209901391156,0.2906755753696765,0.2414678757180445,0.013059573761627242,0.54266326013732
294,27.153125780854214,0.1877122216508177,0.30403273017145693,161.91884323689032,0.0043738964987952616,0.5264094635025608,1.2839311632941732,2.6498938883271245e-10,0.1908417955054759,0.1516434060468273,0.01578056100989811,0.19499595244750842,0.013982059407509526,0.2906690378955806,0.24144771222953632,0.012949995447743182,0.5426303351195461
295,26.604162923594654,0.18744769988790752,0.30079224915243685,40.02066524836206,0.004339284176909517,0.5258647968974794,1.2859534803125774,2.5165473982933995e-10,0.19075660319696933,0.15149884215928774,0.015761228158557572,0.1949806002961854,0.013948984551520568,0.2906618576936238,0.24142403453026942,0.012831585461060712,0.5425949115344936
296,26.984137490842414,0.18705851093462444,0.29814201896078885,39.7958519132038,0.004304704081750153,0.5260846600958011,1.2877520770057675,2.4001760587265497e-10,0.19066292459483106,0.15134148282384344,0.015741334780349617,0.19496296728944473,0.013912900558598272,0.2906540171367262,0.24139690728862512,0.012704194798318035,0.5425569298489233
297,25.8158988773417,0.18657241468435828,0.30690100113861263,37.03308410973407,0.004270157898702224,0.5269811216556266,1.2893566912117103,2.2984138942574996e-10,0.1905671185265555,0.15117482739804766,0.015720923196174158,0.19495191596336112,0.013874544842350317,0.2906456599602164,0.24138346427090585,0.012570495166082595,0.5425171356199546
298,26.819824116351427,0.19878195264439286,0.2995230171363801,41.328477488920406,0.004235647311497952,0.5284768286556599,1.2907831949427298,2.2092589842115927e-10,0.19046726142694453,0.15100298469172288,0.015700486267902988,0.1949388750989016,0.0138349851946106,0.2906370323659824,0.24136668351179358,0.01243400273667854,0.5424765087238669
299,25.79455576448734,0.23455208289528573,0.29140713904052973,181.27505533251878,0.004201174002134672,0.5291296027179616,1.2924282006507182,2.1057174455622297e-10,0.19037438780048235,0.1508434297397869,0.01568143418737889,0.19492642678580568,0.01379831332006359,0.2906290291476913,0.24135049889121687,0.01230817791254872,0.5424389283489879
300,25.615317648462277,0.21590550196704328,0.2968081869184971,215.6296525309928,0.004166739650792848,0.5290344393798485,1.2942567589566123,1.9918502632252907e-10,0.1902892437509663,0.1506968729136472,0.01566332059990815,0.1949148391503358,0.013764762433638049,0.29062170984823127,0.2413353032632112,0.012193420830438383,0.5424045561590038
301,27.028673143922738,0.18504781827595523,0.2969043490011245,178.39825350613907,0.004132345935754183,0.5282787175235049,1.296266316742468,1.8696360828967548e-10,0.19021035319350782,0.15056094209873477,0.01564604186507536,0.19490386022685446,0.01373373781827999,0.2906149421958521,0.24132075914514112,0.012087662428848392,0.5423728076378351
302,26.308073818038224,0.18471805860860613,0.2961152349598706,38.58391963862255,0.004097994533319826,0.5282761652923448,1.298053470311533,1.7636247429396977e-10,0.19012326120354778,0.15041282889670443,0.015628166422416476,0.19489041774726948,0.013699881709732718,0.29060755636552205,0.24130240766647723,0.011973774637894254,0.5423387615498614
303,26.27470881714146,0.18861453966193054,0.2865338649135083,40.08821408153251,0.0040636871177286695,0.5289395058155705,1.2996430213557517,1.6714519475965317e-10,0.19003129219726386,0.15025771591347475,0.01561004380966822,0.1948753054642157,0.013664403633800708,0.2905998116820635,0.24128145967228035,0.011855695922997643,0.5423035168623679
304,26.773565203116114,0.18398423747475903,0.30596548691391945,148.32490433342193,0.00402942536107575,0.5288783484454851,1.3014398088858332,1.5716472658668574e-10,0.18994474226728855,0.15011209455930755,0.015593178001132583,0.19486085686001334,0.013631123919635266,0.29059254103983284,0.24126136270271298,0.011745567412991997,0.5422705578919851
305,26.093237531078856,0.20139510000748473,0.3195377348456532,38.39209237512633,0.0039952109332307495,0.5294778745948927,1.3030356942207137,1.4850171575399322e-10,0.18985016060339235,0.14995438105600914,0.015575719186734758,0.1948441867504331,0.013595025261845547,0.29058465140019707,0.24123794670978427,0.011627510728961322,0.5422353270747446
306,26.584463888706548,0.18957217952819505,0.30324578704312444,174.9648237728969,0.003961045501756612,0.5293705435946329,1.3048186751305821,1.3931562060390654e-10,0.189762207723583,0.14980771816987257,0.015559285704500247,0.1948285615727885,0.013561547651015672,0.2905773324735067,0.24121595003331558,0.011518501940300997,0.5422027063897508
307,26.11635147512938,0.18302794790437674,0.3049069189000875,151.46615239622696,0.003926930731828268,0.5286390822822576,1.3067756570974007,1.2978148186225988e-10,0.1896796702067658,0.14967026448167503,0.015543907700055908,0.19481374772599586,0.013530202055541443,0.29057047523020346,0.24119507500999912,0.011417003532715842,0.5421722640166409
308,25.96170999396808,0.18269951835215253,0.3099240439478308,37.83367087770115,0.0038928682861514748,0.5286231481634659,1.3085156126672932,1.2154512123421917e-10,0.18959014698218113,0.14952211131565277,0.015527873880939883,0.19479709098850406,0.013496384844704487,0.2905630740510403,0.24117153300059757,0.01130872343902745,0.5421398876882816
309,26.894614552846804,0.18228737014379917,0.30305144120939076,41.51339956183332,0.0038588598248817775,0.5292393811983142,1.3100626279461145,1.1441181143939472e-10,0.18949649464961055,0.14936778898056854,0.015511552025959963,0.19477925454073544,0.013461151494202885,0.2905553587547737,0.241146298766886,0.011196979444076978,0.5421065148429123
310,26.659647587689722,0.2220599700553308,0.2899023569189012,39.50107082917521,0.0038249070055436027,0.5304144098638408,1.3114357239051522,1.0821889725529179e-10,0.1893974151845152,0.14920521029407757,0.015494788686410452,0.19476001316209582,0.013424034592132586,0.29054722965469437,0.24111908492097148,0.011080431249756485,0.5420717577350372
311,26.17894229104253,0.25304107498361933,0.3032483560964465,223.43137721119604,0.003791011482949462,0.5308483605339372,1.3129874886055546,1.0172254624817777e-10,0.18930678072361748,0.14905619123895889,0.015478934762832604,0.19474235230947007,0.013390092325318135,0.29053979357602017,0.241094081859615,0.010974217260873413,0.5420399735102295
312,26.63774789185771,0.21963284539435934,0.30272622988559306,229.3344544626416,0.003757174909119309,0.5306265636922565,1.3146999347597788,9.504501072759523e-11,0.1892252654226964,0.1489206083347864,0.01546369081297976,0.19472752861228138,0.01335929422200404,0.29053304667347357,0.24107372115948025,0.010878064051970998,0.5420111170517802
313,26.647916355821977,0.18096686056089198,0.29583818512037396,195.26513832244677,0.0037233989332000153,0.5298264387288026,1.3165604333551315,8.828288888179877e-11,0.1891499030475347,0.1487950256964043,0.015449153042026301,0.19471374560656868,0.013330860425979977,0.29052681848854467,0.2410547576341503,0.010789611867586374,0.541984517500503
314,26.040943760310075,0.18068648929525324,0.295720755122602,38.12270400288822,0.003689685201384996,0.5297153811819046,1.3182141155270561,8.245193632712727e-11,0.1890679305607478,0.14865928365460976,0.015434035578958376,0.1946983265676926,0.013300113721202296,0.2905200853185486,0.24103351931989017,0.010695076247649328,0.5419562090448837
315,27.308589208303943,0.18032028722357085,0.298571694875136,42.54152452632532,0.0036560353568339784,0.5302126026974834,1.3196832248633799,7.741078489621631e-11,0.1889808854624867,0.14851588726662235,0.015418631006976255,0.194681602613649,0.013267591394544177,0.2905129580353871,0.24101047813949628,0.010596063214452752,0.541926616975962
316,26.407692941401706,0.23390382800405762,0.2887165420688689,40.162146273833756,0.0036224510395929128,0.5312470058271864,1.3209870413040858,7.304159282819391e-11,0.18888914827203393,0.14836535638410933,0.015402894835671452,0.194663705786943,0.013233449435987737,0.29050547395758564,0.2409858462974912,0.010493120864288573,0.5418958997108914
317,26.0673062030206,0.25920337693760376,0.27227830211631954,238.82153627848825,0.0035889338865140396,0.5315887258109523,1.3224567329563774,6.853686778602898e-11,0.1888055914596763,0.14822788802662787,0.015387974701915573,0.19464735894089025,0.013202342210566433,0.290498655370919,0.24096332482876356,0.01039961159062923,0.5418679119118195
318,25.42101421026364,0.21996392170236662,0.2599432528950274,257.0715495730959,0.003555485531176114,0.5313179653390054,1.3240682910755257,6.398259804174697e-11,0.18873007953085788,0.1481031346449813,0.015373707526930366,0.1946325662129734,0.013174236535470549,0.2904924992291723,0.24094288121514754,0.010315147040789643,0.5418425664237592
319,26.28873531776932,0.17916395289421133,0.2855849238112569,212.00189627262563,0.0035221076038047896,0.5305077556278666,1.3258155989571325,5.942282691987194e-11,0.18866090126023435,0.14798851042972205,0.015360110361086938,0.19461897676293577,0.013148485482396296,0.29048686031543114,0.24092408802597928,0.010237974411317602,0.5418193640742962
320,25.785772712621334,0.17892159486823617,0.28469987004064023,38.40776791967044,0.003488801731193153,0.5303540768042343,1.3273681826002257,5.549288190071584e-11,0.1885857052831604,0.1478645804097142,0.015346058344237417,0.19460402546272051,0.013120608545089908,0.2904807542530891,0.24090352144167634,0.010155402317679871,0.5417946424410668
321,26.6544344496228,0.17859946020891684,0.2922040121629834,40.75385871541908,0.003455569536622451,0.5307794974856354,1.3287470048498087,5.209686809038715e-11,0.18850582507205016,0.14773345801589358,0.015331709146100618,0.19458800216988695,0.013091086995698435,0.29047428414931586,0.2408815815922966,0.010068835662267473,0.541768786802632
322,25.373602868405612,0.21745647705150406,0.2938051971141249,36.03079253422227,0.003422412639782963,0.5317158270830121,1.3299685862902553,4.915489527372351e-11,0.18841904895140563,0.14759156710614352,0.01531673413686656,0.19457048008336794,0.013059134206901635,0.2904672812186357,0.240857714208299,0.009976132636558544,0.5417411773565652
323,26.73358606919935,0.23478466107509563,0.2900595120154321,213.37359102656606,0.0033893326566950604,0.5320033222325347,1.3313552613381274,4.6133498879363763e-11,0.18833943947242246,0.14746114942502453,0.015302606349775826,0.19455439786949363,0.013029852878557544,0.29046086310237396,0.24083581041159025,0.00989148850477322,0.5417158978347462
324,26.240401742184037,0.20183570454818422,0.2995325189549476,236.21669856422287,0.003356331199630453,0.5317176205676732,1.3328814580087116,4.309056860764699e-11,0.18826696332875525,0.1473420349207074,0.01528916183402457,0.19453973097103885,0.013003181569568846,0.29045501843964466,0.24081581356885412,0.009814541223704969,0.5416928614030023
325,26.88741165918961,0.17752743829390313,0.30651919287629426,175.5709469934589,0.003323409877033601,0.5309278114837843,1.3345485698726165,4.004238026230963e-11,0.1881998302317784,0.14723151098908416,0.015276410354256415,0.1945261403354396,0.012978502081688006,0.29044961102546957,0.24079730547745762,0.009743642329912422,0.5416716018183517
326,26.19346047312327,0.17729588990781622,0.3001697009894997,39.445148841283256,0.0032905702934433196,0.5307591516958465,1.3360287565831055,3.74156801815724e-11,0.18812644154945415,0.14711126869666719,0.015263214764573792,0.1945112154562731,0.012951596178094412,0.2904437125310664,0.24077713510394416,0.009667189965398537,0.541648766333557
327,25.992283166496062,0.17699100562891987,0.3024894839618355,39.92337429566932,0.0032578140494145848,0.5311379519119869,1.3373427405095188,3.514624312953651e-11,0.18804891435137866,0.14698458155895144,0.015249696016223765,0.1944954105302685,0.012923240273659447,0.29043749367459465,0.24075590326375806,0.009587355299584465,0.5416249707755715
328,26.9633623049044,0.19408519082478223,0.3079151378478855,42.51536967582879,0.0032251427414405186,0.5319993202737479,1.33850892879824,3.31805746057131e-11,0.18796890586268725,0.14685411823093347,0.015236093301824847,0.19447906892322614,0.01289402997147727,0.2904310831106962,0.2407340601034491,0.009505775899963908,0.5416006737471506
329,25.84103556604798,0.20423539817751646,0.3108179927803576,181.73440591005223,0.003192557961874579,0.5322526792681527,1.339836090989231,3.116737911297906e-11,0.1878950593260044,0.14673358759924754,0.01522335002942112,0.19446399120696567,0.012867109541185863,0.2904251732460552,0.2407139162302817,0.009430846003649082,0.5415783023382538
330,25.153818420194458,0.1824466924936047,0.31733427103608847,200.91401243490859,0.0031600612988529537,0.5319693832198045,1.341298068454515,2.914555632508687e-11,0.18782764976212102,0.14662237291893157,0.015211308433666177,0.194451351818293,0.012842330967272183,0.29041973138801114,0.24069780727361803,0.00936209606625453,0.5415577357717686
331,27.160456566631183,0.17603830370640594,0.3137520309537649,153.37170451000168,0.003127654336217149,0.5312146483585124,1.3428983044270353,2.712130578980417e-11,0.18776394775267244,0.1465173961242221,0.015200010782100197,0.1944393467668877,0.01281895174454559,0.29041459472071773,0.24068250619499643,0.009297547099139275,0.5415384039676658
332,26.576695206348344,0.17581903580171174,0.3210696841124445,39.688268376561204,0.003095338653436806,0.5310446787512104,1.344317697728107,2.5376605511970592e-11,0.18769310519428645,0.14640133073779313,0.015188142889586018,0.19442575553291394,0.012793036188827241,0.2904088976897025,0.24066518759590474,0.009226732439159495,0.5415172797682926
333,25.85584941139774,0.17552229010112727,0.2982510179281235,38.764593582740765,0.003063115825532712,0.5313896668242075,1.345576056004708,2.386893026374851e-11,0.18761680782916043,0.14627677302513586,0.015175793550972568,0.19441094005113838,0.012765194307893296,0.2904027731454057,0.2406463270968525,0.009151319892109017,0.5414948294903423
334,25.523278656787838,0.17543461768119856,0.29768220288679004,36.56236005678293,0.00303098742300004,0.5321881010213869,1.34669001563968,2.2562852608007447e-11,0.1875349010571463,0.14614346819462418,0.015162943793145887,0.19439489581708108,0.012735382942323613,0.2903962130050829,0.2406259348900336,0.009071258482991706,0.5414710313974304
335,26.484923315397477,0.1806545851420488,0.2928434631321579,154.601765402462,0.0029989550117318032,0.5324175474066424,1.347964313924368,2.1223335383347e-11,0.18745879925924103,0.14601969507342422,0.015151065206979543,0.1943799656100087,0.012707721578884404,0.2903901209204504,0.24060696920144148,0.0089972932406184,0.5414489830489551
336,25.968818990899294,0.17466122862336564,0.29426514194346964,166.7123779113364,0.0029670201529425366,0.5321452555258507,1.3493728469846398,1.9875855436525416e-11,0.18738819257806089,0.14590486556528734,0.015140006766233675,0.1943661013648648,0.01268209175550164,0.29038447414208346,0.24058937227000254,0.00892905751894411,0.5414285974842624
337,26.006332453887406,0.17438002536660308,0.2886435450054705,39.065133004854886,0.0029351844030922032,0.5323782380714673,1.3506214620762553,1.8711317916643892e-11,0.1873126834436279,0.14578234986045105,0.015128487584632437,0.19435119681119295,0.012654743757723165,0.29037844896447895,0.24057052221389477,0.008856864794610834,0.5414070805875857
338,26.211518147613603,0.20113974104109078,0.29888902395032346,39.50796685508541,0.0029034493138103373,0.5330558486213338,1.3517275353398315,1.770240926360024e-11,0.18723328806887798,0.14565376426091362,0.01511662838061999,0.19433545858365578,0.012626037004103165,0.29037212179589117,0.24055068112326783,0.008781659507168407,0.5413846886380758
339,26.53087450266352,0.2051820961338109,0.30078788800165057,188.20714766337196,0.0028718164318204194,0.5331978734881057,1.3529739792857547,1.6675350632147423e-11,0.18716039769026604,0.14553551618542557,0.01510543230712458,0.19432100715819406,0.01259970874719027,0.2903663173536883,0.24053246959374172,0.008712933805522394,0.5413641726098973
340,26.39047072108309,0.18002629800830122,0.30062675499357283,213.2052949882151,0.0028402872988644886,0.5328680873434152,1.354335701519843,1.564873431047352e-11,0.18709364541501214,0.14542701107873823,0.01509484736915582,0.19430776553590917,0.012575608489029041,0.2903610044391804,0.24051577732978668,0.00865018234411216,0.5413453994589592
341,25.997362652738687,0.1734660637478477,0.2997160698287189,158.35838201937565,0.002808863451628009,0.5321245249649287,1.3558117444344346,1.462713387919025e-11,0.1870313000968342,0.1453256793117416,0.015084950015927481,0.19429539139218466,0.012553121004777408,0.29035604495542094,0.2405002031756301,0.008591880687231945,0.5413279305269727
342,26.323213278832203,0.17327035318529838,0.3037671099882573,39.93885001414402,0.0027775464216649565,0.5319121818617686,1.357121117405504,1.3745444876257895e-11,0.18696478064210506,0.14521774727795975,0.015074624587071941,0.19428217663752154,0.012529180770468258,0.29035076805392884,0.2404836663829811,0.008530342714247172,0.5413095538553165
343,26.23288941534712,0.1730051080796521,0.2967699540313333,39.246548194045936,0.0027463377353231923,0.5321669147293153,1.3582808288222152,1.298259038391215e-11,0.18689329066889065,0.14510198850110873,0.015063838980708294,0.19426795133882044,0.012503490801718108,0.29034510452235934,0.24046596387300523,0.008464848692724425,0.5412900430708791
344,26.063099934216268,0.17267411663133103,0.31178365694358945,37.19067755010563,0.00271523891367006,0.5328321985089169,1.3593063670678964,1.2320983781701073e-11,0.18681653532696366,0.14497792255729372,0.015052546158279468,0.194252664375418,0.012475951378542164,0.2903390320472462,0.2404470402844376,0.008395195056164751,0.5412693291629685
345,25.95279332214446,0.21857757823673582,0.308916546870023,38.388157546405466,0.002684251472418251,0.5338581742275845,1.3602175180010405,1.1745904358100288e-11,0.1867402252367965,0.1448501377805019,0.015040994184782946,0.19424265975354696,0.012447536770902786,0.29033275619109666,0.24043887534790112,0.008323877952827243,0.5412481311057721
346,25.948438211058956,0.2663828375644961,0.32268430781550705,222.72353575779405,0.0026533769218519384,0.534345568277317,1.3612627098030587,1.1153973213004563e-11,0.18667093335477572,0.14473388967770426,0.015030071952111777,0.19423348697651216,0.012421765322148254,0.29032706442855355,0.240431270745104,0.00825933617435219,0.5412288933929568
347,26.344971240640866,0.2576264004395476,0.2967473620083183,267.92521722074207,0.0026226167667531583,0.5343582144586647,1.3624191712270375,1.055582362555984e-11,0.18660885375168176,0.14462932529886874,0.015019645350934472,0.19422523813769085,0.012398662448584149,0.2903219657284568,0.24042438163689947,0.008201558487785886,0.5412116319760688
348,25.82327662818463,0.20600975523926834,0.29569685109891,264.8408600014178,0.0025919725063284762,0.5339536937223643,1.3636714665631424,9.958837239820982e-12,0.18655290871716673,0.1445347374593152,0.015009684673489869,0.19421776685366293,0.01237785681039437,0.29031737796997736,0.2404180702918881,0.008149561062733178,0.5411960692507461
349,26.467046746013832,0.1715752259516947,0.29792314302176237,201.16326544927816,0.0025614456341359064,0.5331840507124566,1.3650180549855435,9.365406956562822e-12,0.18650144111550507,0.1444476076277375,0.015000231359431947,0.19421078729353075,0.012358741522013932,0.2903131646183465,0.24041204999713442,0.008101890567823428,0.5411817844232145
350,27.011132017710136,0.17142279508563762,0.2934432439506054,40.83897730683493,0.0025310376380121382,0.532908392478097,1.3662116064590215,8.852116187727796e-12,0.18644555605527827,0.1443538614170856,0.014990476526181684,0.1942025940965029,0.01233816141765641,0.29030862979828076,0.24040436589470593,0.008051043507353233,0.5411666069561105
351,26.200885815401314,0.17119972792718274,0.29855186003260314,37.976414928238896,0.0025007500000000012,0.5330665009417483,1.3672671408826995,8.407090711642552e-12,0.18638350798718709,0.14425071278072446,0.014980256561553457,0.19419288170366575,0.012315489018497734,0.2903036344634306,0.2403946942800017,0.007995549073936221,0.5411501010408085
352,26.745829816275943,0.1709285433937261,0.30946861510165036,40.98638577221492,0.0024705841962762423,0.5336053484264147,1.3682013167539728,8.020393842335199e-12,0.1863186746151901,0.144143473778625,0.014969893204685976,0.19418233848277006,0.012291905271789076,0.29029843488724577,0.24038387120919422,0.007938227918055672,0.5411330662726997
353,25.211228298085,0.2203591690378538,0.3024939661845565,35.92491562666796,0.002440541697079578,0.5344780801058806,1.3690258735172776,7.683683399405016e-12,0.18624926852352527,0.14402924352494131,0.014959146717561649,0.19417065992685834,0.0122667842898742,0.29029289569883066,0.240371576572034,0.007877645228753215,0.5411150897912467
354,27.317482234529862,0.25804053201059957,0.3089890219271183,216.62564267932424,0.0024106239666390364,0.5348683137547751,1.3699771374496597,7.333897622327994e-12,0.18618637447788794,0.1439254753182413,0.01494899339148009,0.19416004829445607,0.012244036286007585,0.29028788089627683,0.24036036448321388,0.007822888450354386,0.5410988032978408
355,26.783154782735256,0.24468234886604778,0.30172178498469293,259.1113762303425,0.00238083246310259,0.5348339538982978,1.371031490758312,6.978130343310973e-12,0.18612989607702107,0.1438319217079173,0.014939325922824967,0.19415051417488421,0.012223621420792708,0.2902833843285326,0.24035025968863027,0.007773793909826415,0.5410841735106854
356,25.849794369502202,0.19753155370494258,0.30943264602683485,261.06330838203075,0.0023511686384660928,0.5344271382403425,1.3721726791801288,6.621323435655102e-12,0.18607884642486766,0.14374707611611195,0.014930143911502191,0.19414186389477178,0.01220514974538101,0.29027931844642607,0.24034106000284133,0.007729431225137864,0.541070933834217
357,26.955830863031856,0.16998595196604072,0.2981354268267751,182.55876155745392,0.0023216339385025075,0.533695100364288,1.373404488562323,6.263677576722249e-12,0.1860316531075851,0.14366853832558069,0.014921457842432286,0.1941338258340763,0.012188095248435215,0.2902755649175393,0.24033248122577974,0.007688600322878094,0.541058736766439
358,25.789822524936536,0.16985377068360563,0.3096505831927061,38.56783577013727,0.0022922298026914426,0.5334139894384685,1.3744952783165352,5.953695785676399e-12,0.1859803350318081,0.14358365866653994,0.014912495573165182,0.19412485271053376,0.012169629156171532,0.29027149856111417,0.24032277230173563,0.0076447790677039995,0.5410456903692181
