iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4
455,20.293917132469222,0.1438935602994725,0.4406648220028728,30.555930386132278,0.0002565943797833396,0.5374841180890181,1.4294018090224452,2.0933080013925186e-13,0.16711530805103694,0.14943677340803213,0.010205224975745908,0.107269379099269,0.005746192717033393,0.3173245960979611,0.1654678824265817,0.0055138784812429125,0.49056796969989,0.1744014016272888,0.0013235547902411948,0.7142724415560175
456,20.50242879371268,0.1438671280241607,0.44213635893538594,30.847758572901125,0.00024569294678238046,0.537522889000653,1.4295139884457315,2.084604533027808e-13,0.1671058255177727,0.14942032099124958,0.01020419629329392,0.10726930134498971,0.005744761922003517,0.3173243868474496,0.1654681289677044,0.005510244522533942,0.490567057733608,0.1744028081697451,0.0013217839192653992,0.7142716840087636
457,21.067194504114802,0.14492130405940742,0.4399408958852291,31.942048522461924,0.00023502325636916188,0.5375933628814112,1.4296096700714043,2.0771159023150393e-13,0.1670961424928207,0.14940365236463224,0.010203164268541752,0.10726914884830839,0.005743312583161785,0.3173241749840488,0.1654681080213507,0.005506566214095383,0.4905661349402989,0.17440396261760516,0.001319993000997143,0.7142709182754824
458,20.62603788860508,0.14559837158649813,0.44174761488102376,134.9310613610508,0.00022458582856934304,0.5376187682423864,1.4297162184488397,2.0689601932066113e-13,0.16708748551003702,0.149388772920471,0.010202243774660282,0.10726899956779078,0.005742019075579969,0.3173239859159553,0.16546804096727552,0.005503284511246354,0.49056531155160527,0.17440494464736564,0.0013183959352864765,0.7142702352021563
459,20.69964370819645,0.14488523142753706,0.4406919109169394,142.65948795451996,0.0002143811720884298,0.5376069945083052,1.4298306874734823,2.0603405785897757e-13,0.16707974453709953,0.1493754870006139,0.010201420710926189,0.10726885446846192,0.005740864287729094,0.31732381712562124,0.16546793770014756,0.005500355392078803,0.49056457654107705,0.17440577813514196,0.0013169710730600386,0.7142696256112188
460,20.07730024669816,0.1437841012981643,0.43589708395302296,135.2739149562965,0.00020440978428698246,0.5375648692525904,1.4299509124033163,2.0514037814409858e-13,0.16707278268056253,0.14936355943611346,0.010200683301514411,0.1072687122286257,0.005739827669095339,0.31732366561550707,0.165467801040516,0.005497726804929683,0.49056391690402307,0.17440648244686008,0.0013156929427784497,0.7142690787037687
461,20.29544034573882,0.14376762401064483,0.4372118730098009,30.554926971646665,0.00019467215115637467,0.5375594787295596,1.430053298400011,2.0437489239486825e-13,0.16706562745276796,0.1493513739778522,0.01019993126396108,0.10726852323507272,0.005738768985493182,0.31732351092518696,0.1654675010716786,0.005495043900919925,0.4905632438586626,0.17440704154742456,0.0013143894046128213,0.7142685212983305
462,20.20936283614078,0.14374799721395348,0.4379524060059339,29.612993581627258,0.0001851687472951083,0.5375840670141854,1.4301402592572594,2.0371983937408955e-13,0.16705830799404472,0.14933897002074709,0.010199166172048154,0.10726829436948135,0.005737692065857327,0.31732335368963044,0.16546706149701743,0.005492316865188298,0.49056256016296124,0.17440747551047664,0.0013130654909877632,0.7142679556535728
463,20.798292734782834,0.14490216219258586,0.4364990380126983,30.48126686735752,0.00017590003588567962,0.5376328202552142,1.4302139291093843,2.0315988034734774e-13,0.16705089954182492,0.1493264669010589,0.010198398477642982,0.10726803398854594,0.005736606897783848,0.31732319533028225,0.16546650935677792,0.005489570740183267,0.4905618719670223,0.17440780338532022,0.0013117333025312514,0.7142673868108488
464,20.336211348716063,0.14527478560013804,0.43958200397901237,143.70151893572123,0.00016686646867200534,0.5376483113013223,1.4302946252543747,2.0255826036050565e-13,0.1670443174986813,0.14931536864425485,0.01019771844405372,0.1072677973347113,0.005735643686894953,0.31732305476621075,0.16546599900598175,0.005487133821698249,0.49056126118801624,0.1744080741940313,0.0013105515407912422,0.7142668820727219
465,20.550270819535275,0.14464532197159558,0.4361187929753214,134.9313080733456,0.00015806848593740948,0.5376367782649059,1.4303806528485863,2.0192612474066233e-13,0.16703844945203988,0.14930548334900656,0.010197113066012934,0.10726758115847479,0.005734785711074204,0.31732292955093877,0.1654655247569708,0.005484963607360552,0.49056071719909294,0.1744082958189531,0.0013094994731299757,0.7142664326435856
466,20.485643230997155,0.14368675234201406,0.437045349041,133.95087432592217,0.00014950651648315563,0.5376035698723923,1.4304701969956803,2.0127564194518847e-13,0.16703322332935525,0.14929668760367326,0.010196575278260137,0.10726738424732128,0.005734022372733518,0.3173228181563994,0.16546508604426685,0.005483033258234804,0.4905602333346383,0.1744084761934219,0.0013085640190020756,0.714266033004769
467,20.169197699814166,0.14367429688021147,0.4364796569570899,29.645712645785558,0.00014118097760755784,0.537597595687669,1.4305457197038254,2.0072289294889777e-13,0.16702777367661625,0.1492875504161696,0.010196020546513534,0.10726715970953038,0.005733229078079785,0.3173227023525524,0.16546455736322402,0.005481027842528105,0.4905597306475644,0.1744085911899702,0.0013075928026447456,0.7142656182693243
468,20.939033501491195,0.14366013400817082,0.44453425519168377,33.188976115113576,0.00013309227508563512,0.5376134941006618,1.4306093710349177,2.002538894165059e-13,0.1670223927917013,0.14927854912024188,0.010195475493841267,0.10726692628417896,0.005732447484955849,0.31732258823715226,0.1654639918624119,0.005479052536378089,0.4905592354843048,0.1744086600391825,0.0013066365935300941,0.7142652100059405
469,20.3976316128421,0.14432629452100018,0.43711127690039575,30.398552311348787,0.00012524080314933647,0.5376466820168486,1.430663147622725,1.99856585800531e-13,0.16701726154148758,0.14926965908773784,0.010194933681210501,0.10726688204625225,0.005731673873261807,0.3173224749895159,0.1654641202408177,0.005477097354811608,0.4905587450820204,0.174409413707108,0.0013056913356522268,0.7142648066272852
470,20.71660729797037,0.14453617666797314,0.4383976678363979,119.23031159104197,0.00011762694446832748,0.5376563500223103,1.4307219463242324,1.994294195055754e-13,0.1670127415283243,0.1492618424304108,0.01019445711243827,0.10726683462002236,0.0057309938253590495,0.31732237545315894,0.1654642017039139,0.005475379006794882,0.49055831407911626,0.1744100448922382,0.0013048607887528323,0.714264452154375
471,20.107194951827626,0.1440602665704361,0.43772733001969755,147.1373348352278,0.00011025107013133847,0.5376472628211288,1.43078331142807,1.9898878621930934e-13,0.16700877143952692,0.14925498894443745,0.010194039524837255,0.10726678600702838,0.005730397711809538,0.3173222882213363,0.16546424722007622,0.00547387308358446,0.4905579363807704,0.1744105722859197,0.0013041330945208073,0.7142641415653047
472,20.620613862526127,0.14361839878352925,0.4389313750434667,147.49861302831295,0.00010311353962807993,0.5376234945717354,1.4308460425939984,1.9854246515477803e-13,0.1670052789147505,0.14924897126945016,0.010193673342350048,0.10726673676025432,0.005729874359525094,0.3173222116457577,0.16546426304506184,0.005472551199804385,0.4905576048433885,0.17441101122504307,0.001303494462278318,0.7142638689720109
473,19.995958348898927,0.1436105771386835,0.43888372112996876,29.653367769635516,9.621470083171694e-05,0.537618680903164,1.4308984030088074,1.9816754108413795e-13,0.16700176782261508,0.14924296065660178,0.010193304117003687,0.10726666320188619,0.005729352463396962,0.3173221353961234,0.16546418882978903,0.005471234038188344,0.4905572748237756,0.1744113586993175,0.0013028585201023332,0.7142635978228923
474,20.37040354200773,0.14360120369663462,0.43780120997689664,30.144742650000353,8.955488998192129e-05,0.5376287398008388,1.430941904573763,1.9785332245627965e-13,0.1669982065957362,0.14923690309626192,0.010192934297695013,0.10726656668420342,0.005728826570905674,0.3173220585927899,0.16546403174484178,0.00546990729468444,0.4905569424889179,0.1744116267077224,0.0013022181832045845,0.7142633249110348
475,21.040689478078185,0.14370250974232165,0.43994518998079,33.243489494589696,8.31344316684771e-05,0.5376502210618782,1.4309779706945467,1.9759064406677427e-13,0.16699474744519605,0.14923104396917308,0.010192577729055725,0.10726645872843081,0.005728317886857613,0.31732198430070624,0.16546382620847572,0.005468624198525707,0.49055662107551234,0.1744118325794543,0.001301599051784939,0.7142630610511139
476,20.725384497052865,0.14382293092071594,0.43784322682768106,135.69576387496718,7.695363881546601e-05,0.5376560960726923,1.4310165036546925,1.9731423130170756e-13,0.1669917459739089,0.14922596529389823,0.010192268970942104,0.10726636212720579,0.005727876988353865,0.31732191991190783,0.1654636369274945,0.005467512224625148,0.49055634252174946,0.17441199990894546,0.001301062583160374,0.7142628324009755
477,20.86199163690645,0.1435780286168722,0.4383374690078199,126.56960718211695,7.101281266601034e-05,0.5376498898505824,1.4310565106902193,1.9703043911528862e-13,0.16698914284608618,0.14922156511242876,0.010192001503481818,0.10726627576167186,0.005727495046110202,0.31732186413982655,0.1654634631040356,0.0054665490880915595,0.4905561012631303,0.17441213500790162,0.0013005980059090333,0.7142626343922072
478,20.765974723669565,0.14361037520358622,0.4409100580960512,31.639582462958636,6.531224276759696e-05,0.5376550228065792,1.4310893882795568,1.967953746886527e-13,0.16698657065247513,0.14921723418038366,0.010191738972792158,0.10726618074368874,0.00572711916600996,0.31732180926583314,0.16546325522549943,0.005465601512203511,0.49055586394596007,0.1744122312133544,0.0013001410759948386,0.7142624397071896
479,20.980897683390573,0.14356689728728114,0.43690379499457777,130.22808804694336,5.985220695795936e-05,0.5376499155024225,1.4311232235245208,1.9655607191773602e-13,0.16698435681997476,0.14921350969057273,0.010191513293034265,0.10726609721398964,0.0057267959416419075,0.3173217620813386,0.1654630697749886,0.0054647867630182685,0.49055565989470246,0.17441230726048956,0.0012997482511652812,0.7142622723300015
480,20.166591026472105,0.14356124875810608,0.4376026049721986,29.4569636304932,5.463297135153983e-05,0.5376543068381833,1.4311507820115723,1.9635933122125977e-13,0.16698213245164112,0.1492097812497538,0.010191288630857043,0.10726600575635721,0.00572647241911311,0.31732171487362903,0.16546285530337232,0.005463971555483386,0.49055545579488813,0.17441235451579137,0.0012993553295686019,0.7142621049893089
481,20.651870735845264,0.14379627645135287,0.4370074940379709,31.590063745229674,4.9654790326519536e-05,0.5376657013388086,1.4311731486986592,1.961982613058851e-13,0.1669800084750325,0.14920622861161376,0.010191074018398697,0.10726591384348604,0.005726164297180275,0.3173216699331058,0.16546263335473668,0.005463195395769728,0.49055526152972107,0.174412381791094,0.0012989813438449103,0.7142619457728464
482,20.724544414396764,0.14382274071996548,0.4377812191378325,128.10255999111206,4.491790651241681e-05,0.5376679709683776,1.4311964203250676,1.9603295278240633e-13,0.1669782085304332,0.14920321959780786,0.010190892383986377,0.10726583504642419,0.00572590332467627,0.3173216318692772,0.16546244188885673,0.005462538050551244,0.49055509699762756,0.17441240142491515,0.001298664641647884,0.7142618109362647
483,20.629871406359765,0.14360558331488635,0.43872122396714985,138.50426421171497,4.042255077826842e-05,0.5376635038387216,1.4312197528663817,1.9586896846224218e-13,0.16697670313688023,0.14920068116406016,0.01019073921071898,0.1072657819661477,0.005725683006619371,0.31732159970929313,0.16546232976367503,0.005461983062628981,0.4905549580469862,0.17441246736128277,0.0012983973242816603,0.7142616971201714
484,20.346060118962,0.14354560171227534,0.4375446999911219,135.11736871622907,3.616894222136855e-05,0.5376542664684174,1.4312425568796794,1.957098586920602e-13,0.16697543755983868,0.1491985489597283,0.010190610519779795,0.10726573624438634,0.005725497960961571,0.31732157269931,0.16546223140153016,0.005461516956687865,0.4905548413504837,0.17441251856431073,0.0012981728332502119,0.7142616015375212
485,19.548101918208257,0.14354287410329433,0.4396392630878836,27.720247486449324,3.215728815659845e-05,0.5376519258312131,1.4312606694919425,1.9558242344302e-13,0.16697419050988546,0.14919645584801194,0.010190483909746553,0.10726568642944631,0.005725316347739647,0.31732154619294534,0.16546211671292876,0.00546105957035013,0.4905547268468272,0.17441255072410902,0.0012979525663890338,0.714261507772183
486,20.51815775683764,0.1435399049805895,0.440482686040923,32.466843969134466,2.8387784106317687e-05,0.5376545236097208,1.4312749629054984,1.9548107389762079e-13,0.16697302809781162,0.14919450976696635,0.01019036643527343,0.10726563716434413,0.005725147491439361,0.3173215215498654,0.16546199924375019,0.005460634357063985,0.4905546203989026,0.17441256982991166,0.0012977478191416724,0.7142614206218811
487,20.71859354961443,0.1435368106837281,0.43778276978991926,30.903034675600114,2.4860613790834994e-05,0.5376604731503952,1.4312861321841603,1.9540110746390518e-13,0.16697194738641435,0.14919270435071708,0.010190257374326587,0.10726558909598291,0.005724990909439775,0.3173214987100701,0.16546188153858032,0.005460240176395751,0.49055452175498954,0.1744125787397174,0.0012975580653563723,0.714261339886993
488,20.391621727983086,0.14360703277102757,0.43721294309943914,30.262809916709724,2.157594911945631e-05,0.5376685055854135,1.431294768548935,1.9533857695537466e-13,0.16697095637396486,0.14919105187344986,0.010190157695365534,0.10726554328083443,0.005724847610656528,0.31732147781268827,0.16546176711006177,0.005459879500732136,0.490554431508307,0.17441258018622735,0.001297384469083066,0.7142612660414106
489,20.28912670559206,0.14370619795499665,0.4396214501466602,145.74361239483605,1.85339501821029e-05,0.5376718259412228,1.4313034726100224,1.952765798730272e-13,0.16697016135130102,0.1491897267360964,0.010190077830735838,0.10726550624393433,0.0057247326998359094,0.3173214610559349,0.16546167425555214,0.0054595902915836655,0.49055435914508994,0.17441258025108583,0.0012972452785418493,0.7142612068321827
490,20.635037712641164,0.14368918751859924,0.4398249320220202,141.95922037550375,1.5734765241512226e-05,0.53767191094046,1.4313118635162498,1.952174841187419e-13,0.16696952863855044,0.14918867263743105,0.010190014431825486,0.10726547651681684,0.005724641276410871,0.31732144772223225,0.16546159942796648,0.0054593601898486515,0.49055430156498686,0.17441257936472426,0.0012971345356058669,0.7142611597193838
491,20.382004659486682,0.14359867493260767,0.43926547397859395,137.889396576088,1.317853072600837e-05,0.5376699222048976,1.43131965638112,1.951630564880305e-13,0.16696903232484162,0.14918784604584756,0.010189964665016234,0.10726545302559845,0.005724569595710745,0.31732143726927753,0.16546154008304875,0.005459179792298491,0.4905542564266813,0.17441257798838777,0.0012970477209969928,0.7142611227894854
