iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6
390,14.108834821068264,0.11506907887519519,0.6218833930324763,21.951755283071677,0.0014284938381758005,0.5388816574377978,1.445654208803988,1.1395841247916533e-12,0.14862352408455956,0.10645641187080966,0.003906071889328357,0.06331180987701482,0.017773532573459205,0.2723475697530225,0.07930433543478575,0.0015184492245036423,0.4510114031493579,0.16041441360979847,5.307802081414403e-05,0.6441597876782306,0.1254836673379615,9.594856087949179e-06,0.751240970746915,0.18807183168904335,4.921035503844271e-15,1.1286810370750422
391,13.611468821966733,0.13764559034859333,0.6251738229766488,165.63495334636667,0.0014041606682069132,0.5391379579962771,1.446283805318671,1.1072222430620407e-12,0.14857736892524115,0.10636123398588047,0.0039033406392121254,0.06330688860959084,0.017730922833800684,0.27234402935820884,0.07930413404405223,0.001514025280305546,0.4510105709299312,0.1604189877182431,5.248648487719273e-05,0.6441595702913844,0.12549757671086736,9.45935041665851e-06,0.7512409073516559,0.18807183171136757,4.77908903420812e-15,1.1286810370750135
392,13.51742311560459,0.1331913480953709,0.6134351280052215,221.51605744538224,0.0013800027787433825,0.5391438834028495,1.446981242037033,1.0736730935766198e-12,0.1485360323698134,0.10627597875832995,0.003900814242293727,0.06330247927574019,0.017692792591869132,0.2723408598185467,0.07930394807451238,0.0015100682985330158,0.45100982601176737,0.16042303712364409,5.195983545278481e-05,0.6441593759012179,0.12550989752376962,9.338909005857994e-06,0.7512408506826772,0.18807183173140288,4.6536637554788394e-15,1.128681037074988
393,13.823267248480287,0.10918931167395059,0.6249771229922771,217.84773671688345,0.001356021347206654,0.5389323072432202,1.4477367710043136,1.0393488527864952e-12,0.1484989110523242,0.1061993996998171,0.003898472797733878,0.06329851903166818,0.017658587681217353,0.2723380159204047,0.07930377501447566,0.001506520340779153,0.451009157756621,0.16042662078353498,5.1489704264257556e-05,0.6441592017413066,0.12552080878387792,9.231563047210678e-06,0.7512407999343224,0.18807183174902475,4.542441207427739e-15,1.1286810370749654
394,13.78477342583567,0.09570007169551786,0.6201885519549251,138.48392298842575,0.001332217542417869,0.5385325800284343,1.4485485616541727,1.0043655449800252e-12,0.14846505131714563,0.10612956051224783,0.0038963094981747373,0.06329490224195179,0.017627425114297844,0.2723354243210929,0.07930360491842461,0.0015032890911542245,0.4510085488870607,0.16042978827495497,5.106358118711259e-05,0.6441590435283223,0.12553046761501552,9.134433796343764e-06,0.7512407538811202,0.1880718317650763,4.442093598318728e-15,1.1286810370749452
395,13.495917538407056,0.09562954927894084,0.630160397849977,20.78165243344982,0.001308592524540895,0.5383894998929801,1.449260486838967,9.738912901207995e-13,0.14842801036005387,0.10605329631089071,0.0038940143149297753,0.0632909088507202,0.017593459421927485,0.27233260277899685,0.0793033328241687,0.0014997685634078697,0.451007886499498,0.16043254907728235,5.0605267824400625e-05,0.6441588748641209,0.12553899006727273,9.030456078617752e-06,0.751240705141113,0.18807183178421474,4.333219973908243e-15,1.1286810370749272
396,13.513535726248799,0.09554224147702756,0.6464374549686909,20.292508352000528,0.0012851474450257668,0.5384693414257734,1.449883863369627,9.47306324508616e-13,0.14838819422884797,0.10597142708698025,0.0038916008704207245,0.06328658716793929,0.01755706016463982,0.27232958107750793,0.07930297120122692,0.0014959971806565923,0.4510071775662612,0.16043494988384258,5.011984550653213e-05,0.6441586973315765,0.1255465053220023,8.920783222448512e-06,0.7512406541486334,0.18807183180888207,4.217614348774986e-15,1.1286810370749112
397,13.863254395200068,0.09543905865818872,0.6460418088827282,20.97079401783317,0.0012618834465525906,0.5387423825828686,1.4504283667790452,9.240839534836468e-13,0.14834557913801724,0.10588390760838819,0.003889080210551425,0.06328193848153765,0.017518211553127088,0.2723263579509994,0.07930252478893006,0.0014919737624479949,0.4510064218495844,0.16043702991828043,4.960753819223154e-05,0.6441585108756744,0.12555312656906034,8.805489270360774e-06,0.7512406008847359,0.18807183183296222,4.0958256797839895e-15,1.128681037074897
398,13.641688133154766,0.11355527894600215,0.6633066399954259,20.110257300241155,0.0012388016629758254,0.5391824252514038,1.4509028607721877,9.037751410828307e-13,0.14830041253373472,0.10579123403338263,0.0038864572933977708,0.06327699149743286,0.01747713742199636,0.2723229506291348,0.07930200192660153,0.0014877213071802415,0.45100562333089306,0.16043882549929517,4.907149465042104e-05,0.6441583164266798,0.12555895532595854,8.685295888140057e-06,0.7512405456064193,0.18807183185617463,3.9691121949661286e-15,1.1286810370748843
399,13.674183170649457,0.1289612712204729,0.656670963158831,169.5993706894208,0.0012159032192690445,0.5393770792496893,1.4514497437772,8.820525388822001e-13,0.14825968710496307,0.10570767355774802,0.003884051772294936,0.06327253002080363,0.017440140809776315,0.272319879540409,0.07930152635862525,0.0014838923995140246,0.45100490368530743,0.16044040954007943,4.859105061064727e-05,0.644158141428527,0.1255641091362582,8.577746203411657e-06,0.751240495882998,0.18807183187749008,3.8566407040795304e-15,1.1286810370748734
400,13.771079053230824,0.12327418499916193,0.6615060991607606,204.11074494815287,0.0011931892314700856,0.539358519215787,1.4520564936672147,8.593344955443564e-13,0.14822319855804514,0.10563278902347822,0.0038818325599412136,0.06326853235903016,0.017407017905011247,0.27231712882716724,0.07930109772777312,0.001480464945813043,0.4510042590357468,0.16044180790487142,4.816272473884793e-05,0.6441579848231334,0.12556866605501418,8.482002887360489e-06,0.7512404514017298,0.18807183189743482,3.757278168134489e-15,1.1286810370748634
401,13.681562628403896,0.10403496735075778,0.6453616910148412,194.15457450052585,0.0011706608066266702,0.5391553612367009,1.4527140097526,8.359244441323244e-13,0.14819038749886243,0.10556543568413462,0.0038797846228712015,0.06326493776633854,0.017377258480307915,0.2723146566992443,0.07930070962913906,0.0014773866926904116,0.45100367975867134,0.16044304143643207,4.777954928504697e-05,0.6441578442924357,0.12557269392939374,8.396472652866704e-06,0.7512404115059121,0.1880718319150434,3.669137106941993e-15,1.128681037074855
402,13.384861311492074,0.09504388992428191,0.6482549449428916,143.4470622114557,0.0011483190427424423,0.5387930540398422,1.4534176973904627,8.119898570140914e-13,0.14816056909262018,0.10550422322832385,0.0038779018330476877,0.06326167130580526,0.01735024309067447,0.27231241209625623,0.07930035301223053,0.0014745932477495502,0.4510031538949532,0.16044412746676542,4.743324854195815e-05,0.6441577170209087,0.12557625217831553,8.319287203940065e-06,0.7512403754048013,0.18807183193138344,3.590112667879275e-15,1.1286810370748475
403,14.028144347906693,0.09498191408888489,0.6267426770646125,21.973191423158237,0.0011261650287234543,0.5386538766958049,1.4540337801812613,7.911218882183496e-13,0.14812806690175254,0.10543755218610328,0.0038759192555014805,0.06325809894653674,0.017320856061268302,0.2723099716248729,0.07929993289130541,0.0014715552221490837,0.45100258248792396,0.16044505175203036,4.706073309981667e-05,0.6441575811167225,0.12557937370977465,8.236590568320704e-06,0.7512403370973955,0.18807183194556748,3.5060538170626716e-15,1.1286810370748408
404,13.98316738950448,0.09490604871132363,0.6203160679433495,21.317588600306927,0.0011041998443250959,0.5387079656013172,1.4545724390515236,7.729054071487465e-13,0.1480933686652974,0.1053664107616582,0.0038738465580574187,0.06325427714529104,0.01728954117559694,0.27230737197081395,0.07929945989203804,0.0014683188338828984,0.45100197414703347,0.16044583416752056,4.6667694733959474e-05,0.6441574384477191,0.1255821094891173,8.149644042630016e-06,0.7512402970898631,0.18807183195819854,3.4184388899539067e-15,1.1286810370748348
405,13.803247975734543,0.09481879599106478,0.6250343099236488,20.64487566749293,0.0010824245600994634,0.5389290352639938,1.4550460309662536,7.569862748200352e-13,0.14805813603741133,0.10529112054131898,0.0038716829708248324,0.06325124274036248,0.017256380030465538,0.2723046111455632,0.0793005698696515,0.001464889851314978,0.45100132876533094,0.1604594152606859,4.625499636928289e-05,0.6441572891690642,0.1256218225021163,8.05868265761618e-06,0.7512402554510765,0.18807183196933716,3.3276947245202588e-15,1.1286810370748295
406,13.119807459190723,0.10232012850926964,0.6170239509083331,19.27173068024846,0.0010608402373431939,0.5392939190884927,1.4554587523505256,7.430614704654151e-13,0.1480212660275357,0.10521284790281983,0.0038694454390807904,0.06324792643336398,0.017221969232215553,0.27230174869413964,0.0793014532999676,0.0014613337387864055,0.45100065995683253,0.16047138050315343,4.5830563157311853e-05,0.6441571360294076,0.12565688773330844,7.965411212913348e-06,0.7512402128926527,0.18807183198402436,3.23566151970347e-15,1.1286810370748248
407,13.71262631317648,0.11055570362002953,0.6350882619153708,125.17611595831949,0.0010394479280457247,0.5394502069393232,1.4559372886051498,7.279422892156516e-13,0.14798776069249456,0.10514179678848384,0.0038674049598599425,0.06324489296309246,0.017190759079022195,0.27229915093605944,0.07930221751286849,0.001458109171296778,0.4510000530076319,0.16048194292778956,4.5447282372542985e-05,0.6441569972965631,0.12568785691855036,7.881306604762375e-06,0.7512401743622861,0.18807183199826927,3.1533822488816378e-15,1.1286810370748206
408,13.893800971655516,0.10663961146693168,0.6277303821407259,162.0527109087927,0.0010182486748380308,0.5394258485236377,1.45646896796608,7.119904089502731e-13,0.14795778740336046,0.10507788115961768,0.0038655294378403078,0.06324227448311523,0.01716270254206862,0.27229681393102717,0.07930307895344571,0.001455211098995733,0.4509995070878594,0.16049282090859177,4.51040749204162e-05,0.6441568726942732,0.12571969427611696,7.806097408186937e-06,0.7512401397753239,0.1880718320106633,3.080382076037072e-15,1.1286810370748168
409,13.527124028551988,0.09586528781984996,0.6447805031202734,145.14231174020807,0.0009972435109418076,0.5392456652690159,1.4570453215147638,6.954236194120101e-13,0.14793058197968456,0.10501992680219646,0.003863809110370249,0.0632398808858951,0.01713728396416243,0.27229469619475116,0.07930382687088941,0.001452586337567356,0.4509990124457344,0.16050241963742062,4.479437838783893e-05,0.6441567600085395,0.1257477993210565,7.738320143057334e-06,0.751240108516885,0.18807183202151415,3.015096725201665e-15,1.1286810370748135
410,14.002423294571336,0.09448906644599475,0.6425830160733312,117.16846797698956,0.0009764334601191078,0.5389316919207681,1.4576623509101168,6.783610465851547e-13,0.1479055087640466,0.10496661175843998,0.0038622373548197098,0.0632376505998742,0.01711391564703206,0.2722927486785376,0.07930446893438703,0.0014501738103753457,0.45099855760589497,0.16051088517657122,4.4510835981014935e-05,0.6441566567055497,0.12577260163866572,7.676353148616226e-06,0.7512400798918023,0.1880718320313299,2.9558728447497074e-15,1.1286810370748106
411,13.3711547603572,0.09443615944535111,0.6559034739620984,19.973499679369986,0.0009558195366224508,0.5388080496469044,1.4582016566766896,6.634825642014071e-13,0.147878124270727,0.10490879246921078,0.003860563320988479,0.06323510129656358,0.01708861702539228,0.27229064290088206,0.07930494671749276,0.001447563198632305,0.4509980660791926,0.16051832574273667,4.420687465106883e-05,0.6441565466514764,0.1257944679835215,7.610141911731524e-06,0.75124004954861,0.18807183204404418,2.893511314257281e-15,1.1286810370748077
412,13.455615801336547,0.09437184896002933,0.6490853121504188,20.169454374238132,0.000935402745145387,0.5388487093747558,1.4586724911456828,6.50495466547001e-13,0.1478489623205651,0.10484753313355001,0.0038588074698698285,0.06323230057778925,0.017061856863818697,0.2722884175926474,0.07930528400965592,0.0014448030883291115,0.4509975469284645,0.16052486185905052,4.3888125343288954e-05,0.6441564317293064,0.12581373957124226,7.540908671570644e-06,0.7512400179905722,0.18807183205802833,2.8292063985898243e-15,1.1286810370748055
413,13.58936981249233,0.09429480603378125,0.6569631961174309,20.075609490995873,0.0009151840807735252,0.5390307562420692,1.4590819497272316,6.391493032609109e-13,0.14781738116727078,0.10478151287251741,0.003856960968593279,0.06322918177437775,0.017033049617781244,0.27228602274107916,0.07930548242729876,0.001441832516490669,0.45099698839755326,0.16053059397896793,4.354783529650786e-05,0.6441563094891506,0.12583071452324238,7.467208505625138e-06,0.7512399845589328,0.18807183206905354,2.7617542985823254e-15,1.1286810370748035
414,13.619411107052883,0.09420839267647026,0.6499528042040765,20.12335505190838,0.0008951645289360467,0.5393340602836493,1.4594377214390786,6.292291711006346e-13,0.14778422943012587,0.10471244268908088,0.003855055108751931,0.06322584645205594,0.017002948894316115,0.272283521071876,0.0793055680655585,0.0014387296221429046,0.4509964051628624,0.16053561900904686,4.319495304841597e-05,0.6441561829841923,0.12584566209109885,7.390976077606126e-06,0.7512399500714958,0.18807183207979924,2.692963633791552e-15,1.1286810370748017
415,13.581415976034117,0.11563765916619602,0.6449502101168036,19.753841057192435,0.0008753450653576639,0.5397408869701941,1.4597455724351693,6.205501784520919e-13,0.14774920430374236,0.10463968716534913,0.0038530773974469576,0.06322226669675672,0.016971280328671855,0.27228088960169294,0.07930554600837642,0.0014354661885679547,0.4509957918903459,0.16054001697231887,4.282652327479154e-05,0.6441560511395115,0.12585881689062034,7.311590650629689e-06,0.7512399142419537,0.18807183208968214,2.6223814137595888e-15,1.1286810370747997
416,13.51667678053741,0.13779251895104708,0.6489386199973524,177.13341136947528,0.0008557266560110695,0.5399627852639723,1.4601069097305774,6.110071598181792e-13,0.14771783416508683,0.10457453392933622,0.003851277439231091,0.0632190574515912,0.016942945949550696,0.2722785342323632,0.07930551821016026,0.001432547272279314,0.45099524301250155,0.16054388953257856,4.2498145238377164e-05,0.6441559332356289,0.1258704067459208,7.240922415728839e-06,0.7512398822101132,0.18807183209875963,2.5600660555070535e-15,1.1286810370747984
417,13.800014870220133,0.14297081560527047,0.6334877270273864,217.698357981942,0.0008363102570698579,0.540024973973651,1.4605125380102957,6.008054171062017e-13,0.14768996639433393,0.10451664291581299,0.0038496262330220193,0.06321620520537251,0.016917788171431775,0.2722764425549856,0.07930548990054624,0.0014299564637143991,0.4509947556320171,0.16054729959930641,4.2207582947809386e-05,0.6441558285910172,0.12588061557630825,7.17845998818346e-06,0.7512398537850584,0.18807183210713083,2.505386693987147e-15,1.128681037074797
418,13.60416823803538,0.1299145973511493,0.638451405800879,246.29800265624334,0.0008170968148619213,0.5399497448319317,1.4609538681192031,5.901336133404496e-13,0.14766522550560357,0.10446522979415114,0.003848108184883266,0.0632136730764599,0.016895470030199988,0.27227458697166934,0.0793054619217008,0.001427658992229331,0.45099432333599754,0.16055030162632758,4.195065031591043e-05,0.6441557358158895,0.12588960532497345,7.123281523562322e-06,0.7512398285880233,0.18807183211489112,2.4574027687638577e-15,1.128681037074796
419,14.115515134305225,0.10866140330496066,0.6232103619258851,210.28670386143978,0.0007980872658233266,0.5397568384970415,1.4614264729599344,5.790917398797981e-13,0.14764318165637,0.1044194061859402,0.003846708682726349,0.06321141635349228,0.01687559908554534,0.27227293501876926,0.07930543314471286,0.0014256142093146643,0.4509939385457845,0.16055294319046756,4.172259585142885e-05,0.644155653296143,0.12589751886261377,7.074351069057678e-06,0.7512398061818202,0.1880718321222708,2.4151183514965736e-15,1.128681037074795
420,13.759083131650023,0.09385236443132855,0.6331558411475271,157.3036046336922,0.0007792825364526756,0.5394636778125924,1.4619268431457624,5.677594202412562e-13,0.1476232939783005,0.10437806424234881,0.0038454205488741874,0.0632093778738812,0.016857690991173152,0.2722714462455764,0.07930539985372528,0.0014237718451029415,0.4509935917939022,0.16055526552135232,4.1517693048096345e-05,0.6441555790523666,0.1259044819929951,7.0304312705518045e-06,0.7512397860337924,0.18807183212901474,2.3774119013670488e-15,1.1286810370747942
421,13.733356632895218,0.09381251205776309,0.6288520388770849,21.319595349471907,0.0007606835432659496,0.5393276271576868,1.462363012091098,5.578818385811606e-13,0.14760162182077674,0.1043331355865456,0.0038440692701116673,0.06320712560316026,0.016838247166063105,0.27226983064415927,0.0793053007591562,0.0014217718010798076,0.45099321566904493,0.16055728715996953,4.129705105955403e-05,0.6441554995785402,0.12591059434130805,6.9832737306616e-06,0.7512397645656926,0.188071832134154,2.3376391880758357e-15,1.1286810370747933
422,13.863344956137894,0.09376278423362053,0.6421547911595553,21.09104884696325,0.0007422911927518332,0.539326583364666,1.4627425282677198,5.49265980345234e-13,0.1475783578004767,0.1042850074416185,0.003842661278216702,0.06320468423752258,0.016817439613151894,0.27226810281652614,0.07930514361722647,0.0014196321132779535,0.4509928136186318,0.16055904370499782,4.106271044735718e-05,0.6441554155452239,0.12591595644228512,6.933316748429963e-06,0.7512397419525486,0.18807183214162979,2.2961798481500764e-15,1.1286810370747922
423,13.397611162239606,0.09370491930336017,0.6379979911725968,19.979261224545372,0.0007241063813275485,0.539441146045826,1.4630722483712018,5.417460813589332e-13,0.1475538564989284,0.10423439498806822,0.0038412050436772245,0.0632020933292698,0.01679557739821838,0.27226628748038456,0.07930493787061932,0.0014173842684878982,0.4509923913242598,0.16056056740731608,4.081806957562588e-05,0.6441553280660948,0.12592065765338845,6.881280890581788e-06,0.7512397184866401,0.18807183214977446,2.253621202893247e-15,1.1286810370747917
424,13.85859625015567,0.09644116485873085,0.6377094320487231,21.309611155187643,0.0007061299952951432,0.5396542829701123,1.4633582184271634,5.351794227788134e-13,0.14752841626587732,0.10418190820427926,0.003839720958753496,0.06319938688581159,0.0167729216799456,0.2722644058484611,0.07930469176051266,0.0014150550486550658,0.45099195370253026,0.16056188672901264,4.056602465347772e-05,0.6441552381042022,0.12592477690717302,6.827780079619229e-06,0.7512396944204257,0.18807183216284162,2.2104595779518214e-15,1.1286810370747913
425,13.642597793588534,0.09911504906311919,0.6480319169349968,105.92904847604628,0.0006883629107983164,0.5397321831001377,1.4636887050075198,5.279596676817002e-13,0.14750531958104784,0.10413427111446572,0.0038383756127534628,0.06319692737435459,0.01675236983787319,0.27226269821419274,0.07930446312411539,0.0014129424970440521,0.45099155657379447,0.1605630421576546,4.0338089086018326e-05,0.6441551565898486,0.12592839381322526,6.779446706831932e-06,0.7512396726257478,0.188071832174985,2.171743351537992e-15,1.1286810370747908
426,13.366197170437406,0.09632211236871627,0.6344146709889174,132.28315370566648,0.0006708059937796987,0.5396941527754823,1.4640526160604115,5.203002421398866e-13,0.14748447430399372,0.10409128466087507,0.0038371569288781554,0.06319470655019821,0.016733836635965633,0.27226115796422784,0.0793042531176058,0.0014110378758924998,0.45099119841053503,0.16056405420906203,4.0133137916139944e-05,0.6441550831700756,0.12593156883865822,6.736028080519944e-06,0.7512396530043991,0.18807183218646317,2.1371883305589243e-15,1.1286810370747904
427,13.498338746702665,0.09351138308257206,0.6378930839709938,115.35570249558762,0.0006534600999386576,0.5395572983445073,1.4644457835397593,5.122813846773949e-13,0.14746552217726341,0.10405221260659137,0.003836050760328365,0.06319268562398317,0.016716998947919084,0.2722597582584311,0.07930405794272118,0.001409307786536312,0.4509908729574816,0.16056493953384393,3.994746251035906e-05,0.6441550165735072,0.125934354426711,6.696730081450584e-06,0.7512396352176116,0.18807183219702361,2.10611653762095e-15,1.12868103707479
428,13.461417363686316,0.09346910035883127,0.6471541339997202,20.12120876675841,0.0006363260746895873,0.5395387680182887,1.4647872826968276,5.052948478769817e-13,0.1474452302319409,0.10401041605584449,0.003834883021147097,0.06319051234897258,0.016699006005062578,0.27225826345601695,0.07930382600051387,0.001407459513978388,0.45099052556023167,0.1605656983458228,3.9750371418557284e-05,0.6441549461651933,0.1259367875668609,6.655110530137678e-06,0.7512396164763788,0.1880718322082166,2.07370494906228e-15,1.1286810370747895
429,13.819755162189427,0.09341855786961162,0.6312022649217397,21.00288015611537,0.0006194047531207041,0.5396211838590239,1.465083076884207,4.992048883579532e-13,0.14742353448196563,0.10396577094901101,0.003833664497434074,0.06318817935465404,0.016679798647016943,0.2722566678649299,0.07930355777094268,0.0014054866913173665,0.4509901548447759,0.16056634470469233,3.954122870308119e-05,0.644154871671968,0.1259389098166772,6.61103844470475e-06,0.7512395967082525,0.188071832216086,2.0398704750764095e-15,1.1286810370747888
430,14.061236895697835,0.09704423403776447,0.6280260910280049,21.931551999098396,0.0006026969599533516,0.5397893280196284,1.4653391714041784,4.938945129305754e-13,0.14740113031774538,0.10391969753747901,0.003832424617612601,0.06318576307837473,0.016659988154171315,0.2722550217428685,0.07930326629742587,0.0014034520231742305,0.4509897724518706,0.1605668947879205,3.932659279405916e-05,0.644154795331877,0.1259407602610947,6.565888768256157e-06,0.7512395764972688,0.18807183222241833,2.0056332739584666e-15,1.1286810370747884
431,13.470333837042501,0.0987798519417872,0.6365520600229502,124.35149886737878,0.0005862035095017946,0.539843690999125,1.4656293296305107,4.881251507125951e-13,0.14738092713096304,0.10387815476847907,0.003831302731318713,0.06318358360408902,0.016642135804913246,0.2722535378280051,0.07930300148300456,0.0014016187898231388,0.45098942776223677,0.16056737424394107,3.913368464405196e-05,0.6441547265968515,0.12594238064811278,6.52534507353945e-06,0.7512395583070655,0.1880718322280274,1.975076809372711e-15,1.128681037074788
432,13.903053614823982,0.0959261448942975,0.6217142348177731,129.2184369279363,0.0005699252056335431,0.5398010356983485,1.4659473042115285,4.820059733025593e-13,0.14736268708604078,0.10384065201088766,0.003830286472825093,0.06318161556301126,0.016626028672802568,0.2722521986866654,0.07930276060398427,0.001399965074823789,0.4509891167269728,0.1605677917599072,3.8960080121138836e-05,0.6441546646513262,0.12594379886396181,6.488888973087826e-06,0.7512395419209837,0.18807183223329313,1.9477609597850636e-15,1.1286810370747875
433,13.518335057121622,0.09325034406458316,0.6168958051130176,118.99807354711558,0.000553862841730158,0.5396761029620433,1.4662882185607526,4.756225167340436e-13,0.14734615897638537,0.10380667407309782,0.0038293661844327254,0.06317983170880592,0.01661144156096642,0.27225098569535655,0.0793025405149966,0.0013984676671077254,0.450988835018824,0.1605681547713204,3.8803248675141515e-05,0.6441546086308557,0.12594503934690196,6.455982083205438e-06,0.7512395271100759,0.18807183223826882,1.923245213672356e-15,1.1286810370747875
434,13.61749372633404,0.09321491977043408,0.6194078580010682,20.332090723303185,0.0005380172006485993,0.539652517996866,1.4665856888954807,4.700687654621429e-13,0.1473295153464459,0.10377083135073219,0.0038283954205253607,0.06317848576984082,0.016596035839358494,0.27224970088627704,0.0793031637639841,0.0013968851409626728,0.4509885369256386,0.16057531607020634,3.8638382161121526e-05,0.6441545499110464,0.1259659525202741,6.421469393418788e-06,0.7512395116421413,0.1880718322425058,1.8978726374577255e-15,1.1286810370747875
435,13.608896006654371,0.09317377734178223,0.6092644431628287,20.575800437420547,0.0005223890546830563,0.5397150050851479,1.4668431581739927,4.652354484580814e-13,0.1473120394878841,0.10373349078688858,0.003827387404549844,0.06317699121298181,0.016580006740801057,0.27224836543273,0.07930366118512952,0.0013952392656234366,0.4509882271777904,0.1605815689837167,3.8467754449348775e-05,0.6441544892873493,0.12598424606821693,6.385809802135697e-06,0.7512394957083898,0.18807183224752433,1.8719697112834502e-15,1.1286810370747875
436,13.579251795795756,0.09517682335528904,0.6199997139628977,20.91368347412973,0.0005069791655273144,0.5398502092764934,1.4670658268526937,4.610282776163971e-13,0.14729416265812767,0.10369551165134426,0.0038263638581523636,0.06317540161374886,0.016563719803915793,0.272247009132421,0.07930405348817121,0.001393567359003545,0.4509879126508044,0.16058702594357205,3.8295156918150245e-05,0.6441544280478668,0.12600024037143223,6.349790429036068e-06,0.7512394796418892,0.1880718322522116,1.8460794801025672e-15,1.1286810370747875
437,13.424332016714004,0.09614019819105835,0.612339535029605,117.85672283808492,0.0004917882842376341,0.53989047977288,1.4673161632526148,4.564619555090562e-13,0.1472779778414459,0.10366117164274823,0.003825441212100535,0.06317395140062733,0.01654899959176032,0.2722457830420729,0.07930438730194728,0.0013920565182880663,0.45098762833168926,0.16059179419690872,3.813952401764457e-05,0.6441543727547919,0.12601422281298172,6.317335760717536e-06,0.7512394651413237,0.1880718322561111,1.8228772294800033e-15,1.1286810370747875
438,13.590739997782315,0.09396557151407876,0.6181001281365752,122.16813787330355,0.00047681715119613513,0.5398502452353339,1.467588958143426,4.5162220649864387e-13,0.14726336621746727,0.10363020248170808,0.0038246066138713317,0.06317263323784683,0.01653573086843431,0.2722446776960058,0.07930467128594378,0.0013906948570771647,0.4509873720230708,0.16059595868025262,3.7999540730673365e-05,0.6441543229665219,0.12602644036408495,6.288164924761966e-06,0.7512394520895302,0.18807183225983146,1.802126655269702e-15,1.1286810370747875
439,13.550447875767796,0.09303909421573664,0.6121471771039069,120.80969905798419,0.0004620664960747236,0.5397421475060018,1.4678794805051194,4.465862137755161e-13,0.14725016492839882,0.10360225335995185,0.0038238532881124374,0.06317143438051943,0.016523761543308264,0.2722436805721812,0.07930491211604766,0.0013894667656762793,0.4509871408312281,0.16059959384845351,3.787353521527849e-05,0.644154278112807,0.1260371101805435,6.2619245165166974e-06,0.7512394403362559,0.18807183226317398,1.783550107655171e-15,1.1286810370747875
440,13.582392929862568,0.09300979421472776,0.6160224131308496,20.346792927443968,0.0004475370377995175,0.5397190526912057,1.468130535817839,4.4221324394590685e-13,0.1472360295033056,0.1035724958552186,0.003823058388235359,0.06317010297006079,0.016511028055622268,0.27224262024369367,0.07930507916947904,0.0013881604250612514,0.45098689502097755,0.16060275465278206,3.7740122766719114e-05,0.6441542307635858,0.12604641661396485,6.234185823173716e-06,0.7512394279594754,0.18807183227069352,1.7641475443716205e-15,1.1286810370747875
441,14.041997089490076,0.092975706035827,0.6297740251757205,21.84379033466411,0.0004332294845158176,0.53976775488736,1.4683471690856595,4.384156159837576e-13,0.14722124285015098,0.10354150041605108,0.003822240310949412,0.0631686741996194,0.01649777403379495,0.27224151705333427,0.07930518444852372,0.0013868009389592893,0.45098663932345223,0.16060550067307983,3.7601852268971706e-05,0.6441541817918957,0.12605452892091945,6.205477440596526e-06,0.7512394151838113,0.18807183228062607,1.744276037052328e-15,1.1286810370747875
442,13.79758638661128,0.09293769486861621,0.6241029228549451,21.525362151772473,0.000419144533553583,0.5398767249627098,1.4685337253414446,4.3511760070403137e-13,0.14720596154997143,0.10350957617555118,0.003821405783590019,0.06316716793172798,0.01648413036359818,0.2722403815011993,0.07930523678602319,0.0013854015932299913,0.4509863761480355,0.16060788377945046,3.7460051245256916e-05,0.6441541316381483,0.12606159556811372,6.176073482023323e-06,0.7512394021221577,0.18807183228806038,1.7241158023159624e-15,1.1286810370747875
443,13.75152627223278,0.09905485748262777,0.629297757986933,21.772511801110454,0.00040528287139345574,0.5400359105444962,1.4686943287368952,4.3225368702316017e-13,0.1471906333558141,0.10347762710473106,0.0038205701482637196,0.06316563624756641,0.01647048519507469,0.27223924589778925,0.07930524922197209,0.0013840022732892628,0.4509861129923087,0.16060995106007,3.731871387675509e-05,0.6441540816839676,0.1260677479755538,6.1467985434797845e-06,0.7512393891299469,0.18807183229510743,1.7042112541847169e-15,1.1286810370747875
444,13.97891333300059,0.10267705499292248,0.638424389064312,127.68339013383232,0.00039164517363329224,0.5401125117467767,1.4688789850064403,4.2908658431551695e-13,0.1471769956906182,0.10344901876449478,0.003819818204262648,0.06316432425663292,0.016458267192352726,0.27223822839735756,0.0793053555261256,0.001382749318893603,0.4509858772342791,0.1606125565879146,3.7192378961592025e-05,0.6441540369764759,0.12607544069401508,6.120648392982453e-06,0.7512393775069378,0.18807183230147595,1.6865071323708069e-15,1.1286810370747875
445,13.625176230908295,0.10234093289794687,0.632396343164146,140.95337146885726,0.0003782321049552411,0.5401193634664649,1.4690821512139598,4.256960759541552e-13,0.14716481768912398,0.10342348234376901,0.0038191384921603096,0.06316314932371477,0.016447368231836648,0.27223732077822266,0.07930544306768769,0.0013816318463137336,0.45098566695260023,0.16061482300806057,3.707988892126812e-05,0.6441539971301491,0.12608213564472845,6.0973770372890626e-06,0.7512393671503559,0.18807183230732202,1.6708134218755107e-15,1.1286810370747875
