iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7
389,11.335493592104939,0.10702635980712856,0.6909360717982054,17.318078657619775,0.001453001102685663,0.5403439705828297,1.468723151847297,5.770437899967097e-13,0.12703278673904772,0.09386585663388299,0.004541588770937636,0.06555147844591276,0.010065912464879216,0.2822025706430317,0.07130796146076183,0.0011875988562698315,0.4541468486076405,0.13208520689242334,2.0944852866393442e-05,0.6314422773396641,0.09384044769761647,8.575949071297251e-06,0.7449759826830517,0.14829252789687614,2.6620173984486738e-15,1.1498689625621505,0.4315112159589673,2.1774203644112716e-15,1.8176002178041522
390,11.828699937073518,0.1441872731815863,0.6946900698821992,237.45903557572305,0.0014284938381758005,0.5405948898660975,1.4693622114110756,5.605579436956236e-13,0.12699250487053326,0.09377128827273984,0.004538257414315349,0.06554880467482384,0.010038055727495459,0.28219979843049114,0.07130890518107129,0.0011835280225491085,0.45414610643779796,0.13209560025321157,2.0684030762539093e-05,0.631442185692336,0.09388325699826859,8.452832325305825e-06,0.744975932105225,0.148340738948464,2.5002044844019045e-15,1.1498689625621414,0.4315112159623607,2.057938752535969e-15,1.8176002178041317
391,11.431006064503231,0.1356363240059608,0.7054117131046951,322.1523779517814,0.0014041606682069132,0.5405921302148577,1.470072307437803,5.43419501688349e-13,0.12695686417994717,0.0936875589318978,0.0045351918318370845,0.0655464414728697,0.01001343367258678,0.2821973463278725,0.07130974245248983,0.0011799317277165356,0.4541454500360028,0.13210480969039065,2.045463135013943e-05,0.6314421046232943,0.09392119614739501,8.344650409902464e-06,0.744975887363977,0.14838346235118507,2.361207411737563e-15,1.149868962562134,0.4315112159649061,1.9549800038223735e-15,1.8176002178041137
392,11.319622021220754,0.09405995284297718,0.7196686479728669,299.1472469617185,0.0013800027787433825,0.5403689441062879,1.470843278239476,5.258478552115192e-13,0.1269252471052094,0.09361323323483454,0.004532364932640959,0.06554434488963626,0.009991611675544665,0.2821951718400696,0.07131048369405969,0.0011767459189991204,0.45414486801265314,0.1321129683610995,2.0252245317495e-05,0.6314420327483176,0.0939548120452142,8.249290896660166e-06,0.7449758476974453,0.14842131539771475,2.2413173994629928e-15,1.1498689625621268,0.43151121596636105,1.865590050029978e-15,1.8176002178040975
393,11.532829419109621,0.06908112061919383,0.7218398470431566,214.98411890431422,0.001356021347206654,0.5399549447825798,1.4716689017871263,5.079861778135553e-13,0.12689684384062958,0.09354645892424272,0.004529757542599083,0.06554245238390417,0.009972036333658273,0.28219322036162847,0.07131113402166568,0.0011738892696328788,0.45414434574798956,0.1321201939223018,2.007154555065402e-05,0.6314419683453574,0.09398458981183573,8.164225259455523e-06,0.7449758121625963,0.14845484675142812,2.136951986224445e-15,1.1498689625621206,0.4315112159665643,1.7860389702114833e-15,1.8176002178040833
394,11.49456229890609,0.06902855681277274,0.7078180089592934,17.76440885437471,0.001332217542417869,0.5398029508352313,1.4723936985302415,4.924262296778453e-13,0.1268654049809453,0.09347306516511307,0.004527009403231453,0.06554020674700582,0.009950561839242715,0.28219108354083405,0.07131161000967372,0.0011707579764873174,0.4541437745868491,0.13212657719884716,1.98762687907468e-05,0.6314418994481066,0.09401093762664925,8.072539692341959e-06,0.7449757742821179,0.148484543988976,2.0346385417643116e-15,1.1498689625621148,0.43151121596439956,1.6868269132291731e-15,1.8176002178040707
395,11.272032968916657,0.06896185136660123,0.7061069658957422,17.412394503468093,0.001308592524540895,0.5398786187340683,1.4730288542626464,4.788515115176348e-13,0.12683110140450377,0.09339341746911996,0.004524133006338933,0.06553763281948563,0.009927297296290322,0.28218877148043997,0.0713119287812344,0.0011673680889156411,0.4541431572191535,0.13213221318034438,1.96675230935639e-05,0.6314418263403953,0.0940342423160798,7.974764343609103e-06,0.7449757342083652,0.14851084031044418,1.934411119662463e-15,1.1498689625621101,0.4315112159643345,1.572246106618633e-15,1.8176002178040593
396,11.284657435705563,0.06888280697014366,0.7062486929353327,17.006059195984022,0.0012851474450257668,0.5401516917343189,1.4735845375055505,4.669930893618438e-13,0.12679430214015994,0.0933083248457027,0.004521142297565465,0.06553477239623193,0.009902483568718288,0.2821863073074569,0.07131210900685563,0.0011637548257932345,0.4541424998013353,0.13213718676930894,1.9447552355960506e-05,0.6314417496903303,0.09405484848002968,7.87195740162054e-06,0.7449756923021447,0.14853412053585965,1.8366934872065568e-15,1.149868962562106,0.43151121597303316,1.447003502379995e-15,1.8176002178040491
397,11.573803980620136,0.09903376022516,0.7042484709527344,17.57773804218,0.0012618834465525906,0.5405954850739704,1.4740694185150054,4.566217129006331e-13,0.12675498304123878,0.09321772209565382,0.004518046504044389,0.06553163211066548,0.00987610633439023,0.2821836896926342,0.07131216197210509,0.0011599166303235642,0.45414180204310134,0.13214157255109654,1.9216462598918736e-05,0.6314416694811106,0.09407306087248038,7.764186532740635e-06,0.7449756485560113,0.1485547264339066,1.7412688678843965e-15,1.149868962562102,0.43151121598005837,1.314784293358283e-15,1.8176002178040396
398,11.433767565503878,0.12376736096152002,0.6987331479322165,218.81336778548453,0.0012388016629758254,0.5407897781867237,1.4746291163267737,4.455065521780516e-13,0.126719840989092,0.09313673260176772,0.004515213471332048,0.06552882243303688,0.009852561836651097,0.2821813512105697,0.0713122034538203,0.0011564920876750424,0.45414117874697557,0.13214545271510655,1.901121967202472e-05,0.6314415978856304,0.0940891768688299,7.668561665724233e-06,0.7449756095128659,0.1485729614885546,1.658414935213335e-15,1.1498689625620986,0.43151121598558134,1.201755227905633e-15,1.8176002178040311
399,11.463313829138947,0.11393719372599165,0.6983088529668748,276.6749123307998,0.0012159032192690445,0.540767216432919,1.4752507179849874,4.3386517918537203e-13,0.12668861857067773,0.09306474158224556,0.00451261102502348,0.06552632523916854,0.00983166259537737,0.28217927414027755,0.07131223804384003,0.0011534527139517006,0.45414062501656577,0.13214888526421853,1.8829790173818228e-05,0.6314415343042522,0.09410343546219592,7.584103648263702e-06,0.7449755748421921,0.14858909514007299,1.586591592652384e-15,1.1498689625620957,0.4315112159911838,1.1054299525449423e-15,1.817600217804024
400,11.51638841764305,0.08312730221476201,0.6895051540341228,269.3485113346788,0.0011931892314700856,0.5405568441081564,1.4759252790052753,4.2185178256275616e-13,0.126660882490507,0.09300074803508074,0.004510213616493751,0.06552410678280071,0.009813115630958292,0.2821774299912307,0.0713122669896714,0.0011507565359512482,0.45414013343053894,0.13215192124723782,1.8669429966497197e-05,0.6314414778781441,0.09411604809809423,7.509511283313237e-06,0.7449755440750203,0.14860336655732514,1.5242310054414185e-15,1.149868962562093,0.43151121599674064,1.0231537556857408e-15,1.8176002178040174
401,11.411694595075526,0.06858657339588206,0.686384204076603,163.5974165152268,0.0011706608066266702,0.5401844930144979,1.4766486093719187,4.095447229770567e-13,0.1266357940229419,0.09294286534922651,0.0045080116455943385,0.06552209467718653,0.009796358148193615,0.2821757630711924,0.07131228381654292,0.0011483213219790173,0.45413968915303693,0.13215460484131736,1.8525177121296216e-05,0.6314414269889725,0.09412720058036748,7.442467826393829e-06,0.7449755163370367,0.1486159880026717,1.4693532110367095e-15,1.1498689625620906,0.4315112160006961,9.5145923227587e-16,1.8176002178040114
402,11.166666318138827,0.06854056119574779,0.6831599201541394,16.462339972434233,0.0011483190427424423,0.5400399040981451,1.4772823792045,3.988150724219878e-13,0.12660791134230187,0.09287872856934734,0.004505647601291046,0.06551980569021779,0.009777827102969426,0.28217392330134,0.0713122096874821,0.001145630729417073,0.45413919947117615,0.13215696452118325,1.836783351283782e-05,0.6314413720140025,0.09413703994028472,7.3695232878128575e-06,0.7449754864777844,0.14862714782438338,1.4141233131774566e-15,1.1498689625620886,0.4315112160012301,8.758757380381946e-16,1.817600217804006
403,11.716471033152727,0.06848244487846174,0.6818722221069038,18.41017741263986,0.0011261650287234543,0.540092677241475,1.4778368865933464,3.8944898115753544e-13,0.12657763858150245,0.09280927629659559,0.0045031872601848585,0.06551727638410502,0.009757779183290856,0.2821719339427398,0.07131205579595866,0.0011427212672008773,0.454138670430032,0.13215903752848313,1.8199517432043528e-05,0.6314413135672005,0.09414571660715751,7.29165770119718e-06,0.7449754548246843,0.14863701311734615,1.358968314551516e-15,1.1498689625620868,0.4315112159984243,7.984013066777087e-16,1.8176002178040012
404,11.677206017864288,0.06841413230707119,0.6836741531733423,17.864186464637655,0.0011041998443250959,0.5403160468710033,1.478321357834027,3.8126409511369117e-13,0.12654541651774115,0.09273548878046836,0.004500639451947496,0.06551455036899503,0.00973650547942275,0.2821698236515428,0.07131183414760638,0.001139635465180449,0.45413810965263496,0.13216085720255227,1.802272488440754e-05,0.6314412524288786,0.09415336453784107,7.210029111013348e-06,0.744975421794245,0.1486457320987818,1.304402346617685e-15,1.1498689625620848,0.43151121599308334,7.212434541826756e-16,1.817600217803997
405,11.529958163884471,0.08022123014011982,0.6871330940630287,17.303308343180692,0.0010824245600994634,0.5406864414107816,1.4787490577581894,3.7410443830392583e-13,0.12651307169353615,0.09265779874892584,0.004498001041660467,0.06551296847242231,0.009714065226115683,0.2821675890300381,0.07131338062572265,0.0011363784515109282,0.4541375165455022,0.13217430136212535,1.7837773990011086e-05,0.6314411886150355,0.09420886877006322,7.124810124776058e-06,0.7449753874161956,0.1487079737236003,1.2504436207296541e-15,1.1498689625620835,0.43151121598356806,6.453994738368561e-16,1.8176002178039934
406,10.974438683930222,0.09275828287503032,0.6919629680924118,161.25662878632681,0.0010608402373431939,0.5408441305247362,1.4792420911461588,3.663577026753143e-13,0.12648404237137972,0.09258812045032527,0.004495597362766102,0.0655115308925111,0.009693966446608507,0.2821655861839874,0.07131473977506705,0.001133462382046436,0.4541369849999427,0.1321861772007224,1.767286120604046e-05,0.6314411314806773,0.09425791190882331,7.048888979383462e-06,0.7449753566418627,0.14876296740915962,1.203214848385409e-15,1.149868962562082,0.4315112159743777,5.81102641688839e-16,1.8176002178039898
407,11.473918088859701,0.08656588254976967,0.696853004861623,214.3353114667008,0.0010394479280457247,0.5408175583491771,1.4797886054174516,3.5818732561112464e-13,0.1264581242407689,0.09252591872086084,0.0044933946440848605,0.06551023661410331,0.00967604806556122,0.2821637996342611,0.07131593586751832,0.0011308635802987962,0.45413651089232493,0.13219666544932993,1.7526425359443673e-05,0.6314410805570897,0.09430123505864395,6.981525557833655e-06,0.7449753292162534,0.14881154476440908,1.1619557482238819e-15,1.1498689625620806,0.4315112159668999,5.266558080468255e-16,1.8176002178039867
408,11.612531088977057,0.0710508135015246,0.7036784838419408,185.5672524453723,0.0010182486748380308,0.5406320025744066,1.480382105643764,3.4969261582348653e-13,0.12643505469944366,0.09247022459941479,0.004491372513207409,0.06550918106302006,0.009660018458771201,0.2821621999805939,0.0713171479240449,0.0011285392155565151,0.454136086451987,0.13220696920439978,1.73959020660484e-05,0.6314410350232802,0.09434379518190135,6.9215273114436735e-06,0.7449753046996045,0.14885925020408713,1.125765374463078e-15,1.1498689625620797,0.431511215958967,4.80312571821644e-16,1.8176002178039845
409,11.284544545216345,0.06816334498004935,0.709081555949524,117.04874568569018,0.0009972435109418076,0.5403098771041502,1.4810187973531228,3.4092492166453387e-13,0.12641394645071666,0.0924193729111922,0.004489527183846923,0.06550818301780505,0.009645395755679829,0.2821607403284538,0.07131820633925565,0.0011264195199015118,0.4541356992160659,0.1322160635546273,1.7277339726938503e-05,0.6314409935911017,0.09438137041038294,6.867070594006467e-06,0.7449752824013995,0.14890136850738478,1.0935282674565357e-15,1.1498689625620786,0.4315112159510538,4.4023090947079344e-16,1.817600217803982
410,11.694823874070686,0.06812208126765355,0.7083211299031973,17.41370367827994,0.0009764334601191078,0.540182244335115,1.4815751140713198,3.332796237369882e-13,0.1263898187303784,0.09236201881026498,0.004487546556507563,0.06550681090876286,0.009628927472868466,0.282159099489425,0.07131905488832076,0.0011240339968010481,0.4541352643118185,0.1322240779291496,1.7145431371098705e-05,0.6314409478944036,0.09441451821494624,6.806613830955496e-06,0.7449752578832723,0.14893854418607486,1.0599440082729163e-15,1.1498689625620777,0.4315112159396373,3.9967925953657587e-16,1.8176002178039803
411,11.1686791446255,0.06807079401906861,0.7044058570172638,16.734963868437728,0.0009558195366224508,0.5402225982078934,1.4820610530423843,3.266061006230397e-13,0.12636371361938897,0.09230047035809245,0.004485464344739838,0.06550517114653216,0.00961128480426595,0.28215734371930806,0.07131972891234543,0.0011214800354490194,0.4541347992777718,0.13223113892870372,1.7005490911325886e-05,0.6314408996493377,0.09444375254840864,6.742587289366428e-06,0.7449752320538027,0.14897134848393592,1.02606585604627e-15,1.1498689625620768,0.43151121592748415,3.603661749249091e-16,1.8176002178039785
412,11.23743141146467,0.06801137391788074,0.6982985478825867,16.901713021708662,0.000935402745145387,0.5404076132551519,1.4824850098003355,3.207755289795286e-13,0.1263361050317256,0.09223576668414044,0.0044833027490012506,0.06550331740663297,0.009592768535548982,0.28215550257930766,0.07132025263576316,0.0011188012861250553,0.4541343119411605,0.1322373576996877,1.685991313583678e-05,0.6314408496181323,0.09446952726511461,6.676087187432991e-06,0.7449752053161248,0.14900028756756217,9.923312646127816e-16,1.1498689625620764,0.4315112159223341,3.230419668616062e-16,1.8176002178039767
413,11.34671919535971,0.06846628369743542,0.6956628269981593,16.825414903151284,0.0009151840807735252,0.5407167440164817,1.4828533681467513,3.156774114580676e-13,0.12630639359695714,0.09216653937403846,0.0044810508834527436,0.06550120465744581,0.0095729804190877,0.2821535357999091,0.07132063135578467,0.001115939936677882,0.4541337916378232,0.1322428304523316,1.6705711236057913e-05,0.6314407967767544,0.09449224083102442,6.605761949943172e-06,0.7449751771293035,0.1490258098345199,9.58153804277475e-16,1.1498689625620757,0.43151121590681457,2.8708774260607725e-16,1.8176002178039747
414,11.37198984900276,0.07314910053423063,0.6906548319384456,108.09839684418253,0.0008951645289360467,0.5408466137542237,1.48328092252162,3.100959755288685e-13,0.12627944434731062,0.09210380600914292,0.004479015639475844,0.06549927478864498,0.009555062067558982,0.2821517535747104,0.07132095355396308,0.0011133497195314494,0.4541333202003984,0.13224765380721779,1.6566669313926308e-05,0.6314407489729446,0.0945122650575087,6.542402075749331e-06,0.7449751516365565,0.1490483124189327,9.278521724146154e-16,1.1498689625620753,0.431511215892482,2.5656379847960434e-16,1.8176002178039736
415,11.351912748650202,0.0706026587305999,0.6875154988374561,130.92157179320907,0.0008753450653576639,0.5408217704652017,1.4837557453141377,3.041678946516227e-13,0.12625503419233128,0.09204702402328428,0.004477167408357894,0.06549751547487348,0.009538856870516935,0.28215014085442985,0.07132122736462422,0.0011110076850440551,0.45413289361408343,0.1322519036714902,1.6441413733744158e-05,0.6314407057867357,0.09452991333140638,6.485368074414329e-06,0.7449751286127226,0.1490681469599605,9.009843735823768e-16,1.1498689625620748,0.43151121587943464,2.3061755034935207e-16,1.8176002178039725
416,11.26329345040892,0.06780464322254857,0.6820189249701798,126.63341867245936,0.0008557266560110695,0.5406639696492204,1.484270204697319,2.979830185894863e-13,0.12623291229943376,0.09199560047463647,0.004475488692553431,0.0654959111342904,0.009524193405593719,0.2821486809490203,0.07132145922648964,0.00110888909152198,0.4541325074980597,0.13225564712101517,1.6328505760090855e-05,0.6314406667657779,0.09454546293467997,6.433993728766884e-06,0.7449751078158091,0.14908562474356796,8.771289081968248e-16,1.1498689625620744,0.431511215867828,2.0851218527595534e-16,1.8176002178039712
417,11.476532209940661,0.06776102239498627,0.6850178309250623,17.99434501051411,0.0008363102570698579,0.5406587405502415,1.4847195230763377,2.9258756675972063e-13,0.12620962990198517,0.09194167251769206,0.004473743878292072,0.06549416187057083,0.009508839361563158,0.2821471536836869,0.07132160515507592,0.0011066719814857998,0.45413210384639846,0.1322589368563968,1.6211279004945854e-05,0.6314406264133706,0.09455914836388292,6.3807365675525305e-06,0.7449750863501067,0.14910102126883618,8.533038508821035e-16,1.149868962562074,0.43151121585012026,1.8779278551608102e-16,1.81760021780397
418,11.305500771004578,0.06770910260467887,0.6838885310571641,16.983350872997725,0.0008170968148619213,0.540784557441179,1.4851106766956874,2.878770817598372e-13,0.1261847026382884,0.09188413312644257,0.004471911662882443,0.06549222968271008,0.00949247857164538,0.28214552746352356,0.07132166569408514,0.0011043107281694894,0.4541316743279991,0.13226182482281065,1.6087430475914972e-05,0.6314405839437506,0.09457118588504512,6.324559691023066e-06,0.74497506380206,0.1491145803038253,8.291012071872863e-16,1.1498689625620735,0.4315112158431063,1.6816976331669036e-16,1.8176002178039694
419,11.74712810426593,0.07628648975105677,0.6863861090969294,18.68803530806359,0.0007980872658233266,0.5410225298602422,1.4854513022216602,2.8376185427160527e-13,0.12615911617574857,0.09182520804083655,0.004470054415959551,0.06549020624524307,0.009475742508539041,0.28214386429575966,0.07132166306382332,0.0011018963317501783,0.45413123526170784,0.13226435986025128,1.596164303359256e-05,0.6314405408804555,0.09458177158151805,6.2675795384441985e-06,0.7449750409720829,0.14912651748888503,8.052847246434919e-16,1.149868962562073,0.43151121584626123,1.5015532482623175e-16,1.817600217803969
420,11.48379108671434,0.08115560870689152,0.6906313449144363,133.3998259184074,0.0007792825364526756,0.5411079299063569,1.485839503143465,2.7929470378435024e-13,0.12613612828558007,0.09177227614940714,0.004468365938267684,0.06548838400468034,0.009460721556618977,0.28214237079595295,0.07132165356446946,0.0010997299833360981,0.4541308410202535,0.1322665899640845,1.584914873734411e-05,0.6314405022565482,0.0945910867546284,6.21665598512756e-06,0.7449750204997589,0.14913702353188565,7.842605960934089e-16,1.1498689625620724,0.43151121584896945,1.3495385132379237e-16,1.8176002178039683
421,11.488402199097912,0.07579588338653737,0.6960324021056294,159.38308078264708,0.0007606835432659496,0.5410621810348112,1.4862656997075747,2.745740952760148e-13,0.12611553019973146,0.0917248451586169,0.00446682500529502,0.06548674797768488,0.009447274236121869,0.28214103323663736,0.07132163952498645,0.001097791131776154,0.45413048797434447,0.13226855128223958,1.5748769980865667e-05,0.6314404677048744,0.09459928140968196,6.171245447577405e-06,0.7449750021893702,0.1491462670599267,7.657220322902663e-16,1.149868962562072,0.4315112158506446,1.2211008073356556e-16,1.8176002178039676
422,11.58880469392128,0.06754084195642847,0.700553631875664,139.21522666654786,0.0007422911927518332,0.5409042331951536,1.4867243012105107,2.6965796398209094e-13,0.12609695282211267,0.09168207395222473,0.004465419745154676,0.06548526852794052,0.009435157664907753,0.28213982771303936,0.07132162015954527,0.0010960446201668979,0.45413016981651183,0.13227027539233033,1.5658618991717273e-05,0.6314404366148133,0.09460648754457235,6.13048724397971e-06,0.7449749857179732,0.14915439713651799,7.492723626191222e-16,1.149868962562072,0.43151121585191404,1.111890577622949e-16,1.817600217803967
423,11.187066552254732,0.06750445664251288,0.7058295758906752,16.744877292506622,0.0007241063813275485,0.5408810625522049,1.487123750062901,2.6537225873794693e-13,0.12607691839462873,0.09163605178558268,0.004463929473379252,0.06548364138436119,0.009422137003949957,0.2821385334119402,0.07132154661118219,0.0010941686770460023,0.4541298284801018,0.13227178394843098,1.5562552291205795e-05,0.6314404036530885,0.09461281159787481,6.0871227389136375e-06,0.7449749682929487,0.1491615454988149,7.323730229949297e-16,1.149868962562072,0.43151121584742624,1.0088137327530999e-16,1.8176002178039665
424,11.572972389937096,0.06778914054684008,0.706857156008482,17.85735168056889,0.0007061299952951432,0.540973293969288,1.4874711904084552,2.6163377496297567e-13,0.12605573758007327,0.09158748491944574,0.004462382464303874,0.06548189577142094,0.009408408980157825,0.28213716926098575,0.07132142733178302,0.0010921914884779252,0.4541294689186822,0.13227310280986349,1.5461998445529545e-05,0.6314403692667843,0.09461835863159172,6.04179543724849e-06,0.7449749501476522,0.14916782854788282,7.152353164463683e-16,1.149868962562072,0.43151121585578894,9.125679733239144e-17,1.8176002178039659
425,11.389170879846597,0.06742690814253934,0.7043181259650737,97.38576361462619,0.0006883629107983164,0.5409451159209884,1.4878583013283866,2.5762636653389045e-13,0.12603650546859416,0.0915434045627121,0.00446098142637919,0.06548030714357624,0.009395956145214702,0.28213593125557523,0.07132131302673517,0.0010903983484269796,0.45412914264056076,0.13227426037675152,1.5371083524517024e-05,0.6314403381165775,0.09462323052829912,6.000839203811074e-06,0.7449749337152614,0.14917334909630453,6.999290172618485e-16,1.149868962562072,0.4315112158637716,8.304278705122064e-17,1.8176002178039652
426,11.15466143986476,0.06821818073946702,0.7001370771322399,15.997329994490759,0.0006708059937796987,0.5410272902649355,1.4881946357610512,2.541321247257238e-13,0.12601602078599206,0.09149651200090946,0.004459497074521499,0.06547859627698026,0.009382727824440183,0.28213461727546907,0.07132115805572167,0.001088494510111953,0.4541287965753138,0.13227527009830636,1.527522851319696e-05,0.6314403053956431,0.09462749827557271,5.957718404231457e-06,0.7449749164858105,0.149178197946044,6.842776846975651e-16,1.149868962562072,0.43151121587791375,7.532784192317868e-17,1.8176002178039647
427,11.270095597763248,0.06735226476291559,0.6981015889905393,105.59038349256132,0.0006534600999386576,0.5409957879026221,1.4885662064933118,2.5040926870145844e-13,0.1259974901125397,0.09145410653120174,0.00445815709204719,0.06547704616640526,0.00937077179854009,0.2821334291406349,0.07132101369111661,0.0010867741435082545,0.45412848368344483,0.1322761555700031,1.5188859698111452e-05,0.6314402758550086,0.09463124367404499,5.918888308417159e-06,0.74497490093535,0.14918245525817211,6.703325951083595e-16,1.149868962562072,0.4315112158894955,6.875352808020147e-17,1.8176002178039647
428,11.241767049035449,0.06826398886038802,0.6892320290207863,16.861657293066678,0.0006363260746895873,0.5410695311932434,1.4888889045003781,2.4716449298034317e-13,0.12597788118473013,0.091409280351736,0.004456751916307226,0.06547539199201151,0.009358147827184669,0.2821321754188653,0.07132083621405934,0.00108495843574053,0.45412815371779774,0.13227692627344195,1.5098297170455273e-05,0.6314402449824251,0.09463452043067663,5.878226675012567e-06,0.7449748847118521,0.14918619179155593,6.561153098461546e-16,1.149868962562072,0.4315112158984085,6.260962181197103e-17,1.8176002178039647
429,11.541041453303023,0.06728092610917501,0.6864951259922236,106.5538702174932,0.0006194047531207041,0.5410360317189351,1.4892447101341317,2.437084778340417e-13,0.1259600908865554,0.09136862544226068,0.004455482111275557,0.06547388909678326,0.009346703960671778,0.28213103839442893,0.0713206715772111,0.001083312779725888,0.45412785449294785,0.13227760130376315,1.501644807843215e-05,0.6314402170306899,0.09463739341944899,5.841498941459731e-06,0.7449748700277875,0.14918946998354804,6.434060340822339e-16,1.149868962562072,0.43151121590515007,5.735377880105236e-17,1.8176002178039647
430,11.742122268873997,0.0680281287201531,0.6826172859873623,18.37800132878331,0.0006026969599533516,0.541102651491761,1.4895535917511635,2.4069765350171123e-13,0.12594140078747848,0.09132595585641494,0.004454169723549245,0.06547229927265577,0.009334701017558747,0.2821298460146241,0.07132048020032908,0.0010815871554958195,0.4541275408430118,0.1322781873766674,1.493113316418808e-05,0.6314401879763799,0.09463990337917588,5.803262569084779e-06,0.7449748547894258,0.14919234491633626,6.304943963345674e-16,1.149868962562072,0.43151121590790537,5.24381063098158e-17,1.8176002178039647
431,11.244896048446302,0.0672133350979415,0.683496552053839,106.0713059635125,0.0005862035095017946,0.5410681591844598,1.4898929946170238,2.3749721521574336e-13,0.12592450514377987,0.09128739268324652,0.0044529856375129535,0.06547086065303065,0.009323858468313474,0.282128768457758,0.07132030466725164,0.0010800286480775144,0.45412725742087345,0.13227870016891033,1.4854283771613643e-05,0.6314401617591318,0.09464210211122734,5.7688392877379745e-06,0.7449748410428327,0.14919486517056502,6.1898007471926505e-16,1.149868962562072,0.4315112159095149,4.8235915312976914e-17,1.8176002178039647
432,11.602427446659835,0.06759090562852635,0.6840896760113537,17.245431389522416,0.0005699252056335431,0.5411286731837225,1.4901872123859579,2.347104163642523e-13,0.12590658047403627,0.09124650913916905,0.004451741730880624,0.06546932638038287,0.009312374291111454,0.2821276276668769,0.07132010358435924,0.001078378471489838,0.4541269575277243,0.13227914360530105,1.4773404053964626e-05,0.6314401342535056,0.09464401919717921,5.73265547945803e-06,0.7449748266448394,0.1491970735802636,6.071627102484743e-16,1.149868962562072,0.43151121590814306,4.427612695588409e-17,1.8176002178039647
433,11.286195590246516,0.06714852945343851,0.6846968049649149,109.35973160060267,0.000553862841730158,0.5410939447597507,1.4905095336707672,2.3175335813460265e-13,0.125890419804478,0.09120965637399064,0.004450621412092978,0.06546794215898817,0.009302027409348124,0.28212659945648666,0.07131992048666674,0.0010768919934953042,0.4541266872533609,0.1322795311365247,1.4700729444701761e-05,0.6314401094958326,0.0946456969454674,5.7001594757044355e-06,0.7449748136885243,0.1491990078993193,5.966424492215444e-16,1.149868962562072,0.43151121590736113,4.0888960890617035e-17,1.8176002178039647
434,11.37726644571686,0.06711553799735981,0.6896694600582123,17.038013933456757,0.0005380172006485993,0.5411491732119582,1.4907917750784667,2.2917985784254867e-13,0.12587444977617268,0.09117127856570383,0.00444944851338246,0.06546719538066718,0.009291228569732574,0.2821255222237273,0.07132068962273115,0.001075339263572492,0.4541264043793859,0.13228615567204507,1.4625199272050936e-05,0.6314400838132953,0.09467313690060011,5.666431998481723e-06,0.7449748002773638,0.1492297168321334,5.859586402301145e-16,1.149868962562072,0.4315112159048445,3.771792228618608e-17,1.8176002178039647
435,11.364211938710625,0.07215749215068427,0.6886836909689009,17.243520158401704,0.0005223890546830563,0.5412805062107184,1.4910360422753637,2.269395816072629e-13,0.12585781358541837,0.09113163907585782,0.004448237180632722,0.06546630949196817,0.00928009261761772,0.28212441261714666,0.07132132260902696,0.001073738965178726,0.45412611312315426,0.13229194797754312,1.4547760038989367e-05,0.6314400575372973,0.0946971447925708,5.631887451525216e-06,0.7449747865725376,0.1492565927500915,5.752235333859405e-16,1.149868962562072,0.4315112159019198,3.476896114660262e-17,1.8176002178039647
436,11.348327272760523,0.07328361498824805,0.6941808899864554,114.07798162088544,0.0005069791655273144,0.5413150191285824,1.4913091129552212,2.2451718138804897e-13,0.1258429053200273,0.09109615449546535,0.0044471460579797555,0.06546550339581862,0.009270129903708572,0.28212341963019044,0.07132187088984673,0.0010723075514949938,0.4541258524892395,0.13229701388480905,1.4478651775040505e-05,0.6314400340449834,0.09471814565317052,5.6010738117110685e-06,0.7449747743216206,0.1492801028032475,5.657212668629877e-16,1.149868962562072,0.4315112158988436,3.225362909934238e-17,1.8176002178039647
437,11.218086805184052,0.06992086421134616,0.6975771160796285,141.51749274848885,0.0004917882842376341,0.5412673518738257,1.4916037036055199,2.2197089919356689e-13,0.12582953157180124,0.091064354413899,0.004446159300038479,0.06546476911309836,0.009261208459103725,0.2821225302734952,0.07132234514293405,0.0010710260150854204,0.45412561907121124,0.132301442300234,1.4416913816719876e-05,0.6314400130268979,0.09473650692806944,5.573558704630207e-06,0.7449747633629739,0.1493006584043063,5.57297967433221e-16,1.149868962562072,0.4315112158953631,3.010040974728527e-17,1.8176002178039647
438,11.350123679529966,0.06700643051170445,0.7009827129077166,118.40112623991067,0.00047681715119613513,0.541150388637097,1.4919166629741696,2.1932607888657217e-13,0.12581747556887088,0.0910357248244259,0.004445267489544183,0.06546409528421994,0.009253181504583258,0.2821217300001438,0.07132275401371041,0.0010698731985634468,0.4541254090506412,0.13230531138445575,1.4361495286904157e-05,0.631439994139669,0.09475255199986814,5.5488707515576855e-06,0.744974753517586,0.1493186217525565,5.497949836076231e-16,1.149868962562072,0.43151121589260155,2.824788254144751e-17,1.8176002178039647
